match_id,times,rad_gold_adv,rad_xp_adv
44743,720,4444,2196
44743,1500,2741,-1058
44744,300,-521,852
44744,720,1353,3463
44744,1500,11954,14498
44745,300,-544,-1143
44745,720,-1672,-3113
44745,1500,-1551,-4938
44746,300,-1574,-879
44746,720,-1691,-2829
44746,1500,-703,2095
44747,300,182,279
44747,720,4882,4322
44747,1500,9723,13790
44748,300,-86,195
44748,720,1568,1638
44748,1500,-11612,-11314
44749,300,116,812
44749,720,74,-377
44749,1500,-4852,-8196
44750,300,-75,-208
44750,720,-1311,-2387
44750,1500,3555,2426
44751,300,2112,981
44751,720,5853,4428
44751,1500,2096,-5908
44752,300,267,648
44752,720,-2079,-391
44752,1500,-10596,-9032
44753,300,1492,269
44753,720,6943,4319
44754,300,-790,-1758
44754,720,-5997,-3422
44754,1500,-11863,-11739
44755,300,787,-23
44755,720,-998,-1942
44755,1500,-4348,-3906
44756,300,-1494,-857
44756,720,-3084,-3162
44756,1500,-3977,-5332
44757,300,220,135
44757,720,-2503,-2194
44757,1500,-12450,-11357
44758,300,90,-729
44758,720,636,422
44758,1500,-3896,-848
44759,300,331,-1057
44759,720,-1774,-4038
44759,1500,-18103,-24123
44760,300,2203,1531
44760,720,2985,1478
44760,1500,14165,10972
44761,300,-104,398
44761,720,-518,486
44761,1500,-8238,-14220
44762,300,-219,-13
44762,720,933,3163
44762,1500,6556,7981
44763,300,715,1533
44763,720,3708,5924
44763,1500,3397,1252
44764,300,1074,896
44764,720,341,901
44764,1500,-2515,-3384
44765,300,-112,-63
44765,720,104,1250
44765,1500,886,4875
44766,300,660,1152
44766,720,7115,7304
44766,1500,28907,19900
44767,300,902,1604
44767,720,1816,3816
44767,1500,848,-1632
44768,300,1392,350
44768,720,5118,4075
44768,1500,-3900,-5308
44769,300,-967,-494
44769,720,-3992,-2649
44769,1500,-944,2212
44770,300,-537,291
44770,720,-1031,451
44770,1500,-1902,2115
44771,300,-1188,-1095
44771,720,-80,1451
44771,1500,1287,5670
44772,300,635,1631
44772,720,3940,8418
44773,300,-141,-355
44773,720,1110,-936
44773,1500,2215,-784
44774,300,541,174
44774,720,-4043,-5639
44774,1500,-19984,-20117
44775,300,-701,-473
44775,720,75,-1001
44775,1500,3373,1654
44776,300,-492,345
44776,720,-4091,-1963
44776,1500,-14789,-18020
44777,300,517,252
44777,720,1707,2316
44777,1500,611,-957
44778,300,713,-8
44778,720,4092,2907
44778,1500,11234,17390
44779,300,159,-260
44779,720,2984,3212
44779,1500,5341,4098
44780,300,-194,-346
44780,720,-132,2367
44780,1500,24728,26279
44781,300,1239,1042
44781,720,1255,3066
44781,1500,10024,14179
44782,300,-1611,-1066
44782,720,-3602,-2207
44782,1500,-25199,-23128
44783,300,559,317
44783,720,1074,1372
44783,1500,5511,11249
44784,300,-1401,-563
44784,720,-6654,-6464
44784,1500,-16366,-15663
44785,300,-1015,-1057
44785,720,831,-585
44785,1500,290,-3732
44786,300,695,-292
44786,720,875,1350
44786,1500,19570,15500
44787,300,1094,915
44787,720,-55,-20
44787,1500,14213,21401
44788,300,314,-541
44788,720,2521,2502
44788,1500,12237,15293
44789,300,-548,-1116
44789,720,-1188,-3140
44789,1500,-9577,-16625
44790,300,-1766,-1144
44790,720,-5474,-4139
44790,1500,-11059,-9811
44791,300,300,-181
44791,720,-619,-1711
44791,1500,-9826,-12590
44792,300,2188,1211
44792,720,2772,1380
44792,1500,7715,1802
44793,300,-1904,-822
44793,720,-2021,-974
44793,1500,-28157,-23666
44794,300,4088,2013
44794,720,5324,3687
44794,1500,11039,4059
44795,300,348,-157
44795,720,2379,2382
44795,1500,2338,2371
44796,300,911,450
44796,720,4367,1985
44796,1500,6082,4497
44797,300,575,284
44797,720,4336,5109
44797,1500,14029,19549
44798,300,-603,171
44798,720,1743,1430
44798,1500,10319,11225
44799,300,-1830,-835
44799,720,-3391,-447
44799,1500,-1837,2539
44800,300,-437,-707
44800,720,-2506,-1700
44800,1500,-2413,-2351
44801,300,305,-225
44801,720,3032,1574
44802,300,1365,948
44802,720,956,100
44802,1500,13950,17836
44803,300,-1202,-917
44803,720,1426,1835
44803,1500,1724,3524
44804,300,-1127,-1405
44804,720,-3869,-2521
44804,1500,-6608,-2806
44805,300,-1705,-1615
44805,720,-4995,-3771
44805,1500,-2067,-1513
44806,300,-646,-614
44806,720,-1397,633
44806,1500,2449,6467
44807,300,431,772
44807,720,4345,3663
44807,1500,1526,896
44808,300,-423,67
44808,720,546,836
44808,1500,-4533,-1323
44809,300,-1122,-1118
44809,720,-1522,626
44809,1500,18604,28490
44810,300,-1900,-1676
44810,720,-3164,-2822
44810,1500,185,2655
44811,300,-43,-387
44811,720,31,-86
44811,1500,-1810,-8282
44812,300,-873,562
44812,720,2851,4455
44812,1500,19363,19892
44813,300,950,-1261
44813,720,2840,-2747
44813,1500,9150,3090
44814,300,-1148,-901
44814,720,-4839,-3200
44814,1500,-16841,-21893
44815,300,1657,369
44815,720,3168,1343
44815,1500,8772,5600
44816,300,392,1024
44816,720,943,3237
44816,1500,2448,8602
44817,300,81,938
44817,720,-445,-87
44817,1500,-5439,-4035
44818,300,403,-455
44818,720,2596,2453
44818,1500,-2446,-5105
44819,300,-2103,-1151
44819,720,-3958,-2067
44819,1500,-14311,-9430
44820,300,976,1558
44820,720,4496,3524
44820,1500,9956,1349
44821,300,-355,-147
44821,720,1418,2387
44821,1500,6364,11232
44822,300,-487,-61
44822,720,-432,351
44822,1500,-627,-314
44823,300,-330,619
44823,720,-297,523
44823,1500,-5129,-2653
44824,300,1781,1439
44824,720,2883,2222
44824,1500,5253,6406
44825,300,-1419,-113
44825,720,-3506,1346
44825,1500,-16958,-9213
44826,300,1110,-1313
44826,720,-353,-1924
44826,1500,-4331,-5837
44827,300,750,-481
44827,720,120,-2263
44827,1500,3559,-791
44828,300,-849,-1128
44828,720,-1520,-1168
44828,1500,1074,1893
44829,300,-344,-842
44829,720,5353,3827
44829,1500,12771,12336
44830,300,494,999
44830,720,2226,1699
44830,1500,20012,25321
44831,300,-660,-88
44831,720,1090,241
44831,1500,-843,-611
44832,300,576,-186
44832,720,4841,3406
44832,1500,13307,2193
44833,300,-757,-699
44833,720,-3128,-3084
44833,1500,-1350,-1377
44834,300,153,1117
44834,720,1067,2806
44834,1500,6342,12400
44835,300,-293,-1140
44835,720,-3701,-4205
44835,1500,-1106,942
44836,300,719,-49
44836,720,804,-224
44836,1500,7047,5372
44837,300,20,385
44837,720,2088,3398
44837,1500,5932,9059
44838,300,1526,1808
44838,720,3471,3948
44838,1500,6731,5755
44839,300,1747,1218
44839,720,1430,1747
44839,1500,4720,10272
44840,300,-746,-1794
44840,720,1201,-1206
44840,1500,1965,2959
44841,300,1508,436
44841,720,2539,722
44841,1500,559,-4792
44842,300,981,101
44842,720,2668,2631
44842,1500,17851,20058
44843,300,-265,-393
44843,720,-1730,-2517
44843,1500,-3465,-2902
44844,300,188,28
44844,720,402,531
44844,1500,-3126,1431
44845,300,666,956
44845,720,3073,2166
44845,1500,-2077,-4944
44846,300,1097,161
44846,720,3265,2239
44846,1500,8091,7448
44847,300,461,-386
44847,720,-619,256
44847,1500,-7661,-10969
44848,300,557,451
44848,720,5146,3569
44848,1500,14558,15749
44849,300,857,314
44849,720,-114,-776
44849,1500,-12466,-14207
44850,300,76,37
44850,720,3169,1629
44850,1500,7664,-71
44851,300,-1053,-475
44851,720,-5895,-4396
44851,1500,-19522,-20638
44852,300,-614,-294
44852,720,-1664,-1499
44852,1500,2751,8173
44853,300,1204,499
44853,720,1268,1165
44853,1500,14664,20174
44854,300,1323,711
44854,720,3086,3009
44854,1500,8597,11217
44855,300,-683,-32
44855,720,-3413,97
44855,1500,-7544,-1691
44856,300,-67,230
44856,720,-656,752
44856,1500,-584,-4027
44857,300,342,1640
44857,720,2070,1761
44857,1500,-3682,-9567
44858,300,-167,-860
44858,720,1923,3084
44858,1500,-189,2067
44859,300,-16,421
44859,720,236,1692
44859,1500,766,5503
44860,300,-1447,-1328
44860,720,-2289,-2404
44860,1500,-5436,-6720
44861,300,39,489
44861,720,1046,2770
44861,1500,14209,20986
44862,300,1000,-41
44862,720,963,-11
44862,1500,1157,1078
44863,300,334,259
44863,720,1190,1566
44863,1500,-466,-1770
44864,300,-944,-491
44864,720,-322,-750
44864,1500,923,-2531
44865,300,-637,-150
44865,720,-988,-3486
44865,1500,-5455,-6659
44866,300,367,1225
44866,720,-81,1300
44866,1500,3564,1900
44867,300,-2223,-948
44867,720,-6379,-5178
44867,1500,-5919,-7891
44868,300,-593,-343
44868,720,766,1296
44868,1500,4803,9867
44869,300,-1049,-1096
44869,720,-4671,-6195
44869,1500,-10030,-12659
44870,300,-510,-846
44870,720,-2251,-1484
44870,1500,1396,4591
44871,300,842,422
44871,720,6641,5931
44871,1500,7906,4732
44872,300,1272,216
44872,720,368,-1844
44872,1500,7203,7230
44873,300,137,-144
44873,720,-1057,-911
44873,1500,-17134,-15829
44874,300,-947,35
44874,720,-37,903
44874,1500,2621,2863
44875,300,-362,-1006
44875,720,-5031,-4671
44875,1500,-6677,-7245
44876,300,-428,-362
44876,720,-246,-58
44876,1500,-3341,-2376
44877,300,2115,1658
44877,720,1032,1479
44877,1500,1078,2831
44878,300,-874,-528
44878,720,-4608,-3984
44878,1500,-18983,-16642
44879,300,3637,2878
44879,720,9140,6604
44879,1500,27197,21068
44880,300,1058,-116
44880,720,-497,-1714
44880,1500,-10628,-16247
44881,300,226,750
44881,720,-24,629
44881,1500,2991,5502
44882,300,833,-176
44882,720,5178,4353
44882,1500,9207,7760
44883,300,3108,1789
44883,720,4325,3778
44883,1500,2595,2838
44884,300,613,232
44884,720,1112,966
44884,1500,-10133,-13346
44885,300,-1043,46
44885,720,-3248,-3350
44885,1500,-7101,-10525
44886,300,659,-493
44886,720,688,-248
44886,1500,2139,-2057
44887,300,399,-84
44887,720,-3334,-2793
44887,1500,-7145,-8668
44888,300,408,-30
44888,720,-679,-1034
44888,1500,-3977,-2167
44889,300,279,1270
44889,720,5897,7267
44889,1500,31626,24158
44890,300,196,347
44890,720,2936,4315
44890,1500,14575,15499
44891,300,-102,478
44891,720,411,1666
44891,1500,-8145,-7856
44892,300,1887,-1656
44892,720,2124,-3294
44892,1500,11041,5872
44893,300,101,222
44893,720,-117,-1209
44893,1500,-6001,-12997
44894,300,1873,491
44894,720,9451,7073
44894,1500,18920,13195
44895,300,608,-435
44895,720,1185,52
44895,1500,-249,-4438
44896,300,986,-430
44896,720,-633,-1884
44896,1500,9541,11426
44897,300,-234,-64
44897,720,79,-267
44897,1500,3707,6759
44898,300,-472,187
44898,720,3520,4949
44898,1500,17739,14869
44899,300,-970,-610
44899,720,819,2341
44899,1500,10800,16079
44900,300,1058,-1012
44900,720,-201,355
44900,1500,7149,11423
44901,300,547,50
44901,720,4475,2844
44901,1500,6848,10746
44902,300,-364,-1163
44902,720,710,-1295
44902,1500,2172,-4077
44903,300,252,361
44903,720,147,1071
44903,1500,895,6259
44904,300,-994,-566
44904,720,-52,1038
44904,1500,-2606,-7891
44905,300,-214,926
44905,720,387,3446
44905,1500,1725,5543
44906,300,1020,320
44906,720,2232,176
44906,1500,8105,8348
44907,300,1811,439
44907,720,549,-2515
44907,1500,2907,-2483
44908,300,-1322,1644
44909,300,541,157
44909,720,2512,2911
44909,1500,6314,8519
44910,300,-150,1024
44910,720,698,2256
44910,1500,-4683,-4681
44911,300,-1692,-1973
44911,720,-3993,-2891
44911,1500,-15562,-15065
44912,300,626,-130
44912,720,3856,2643
44912,1500,-2821,-7950
44913,300,89,-1017
44913,720,-727,-1849
44913,1500,4357,2005
44914,300,-1449,-1534
44914,720,-2700,-3302
44914,1500,-8049,-10157
44915,300,691,928
44915,720,312,276
44915,1500,5736,6511
44916,300,-1484,28
44916,720,-3717,-3700
44916,1500,-22225,-21989
44917,300,1682,1208
44917,720,-91,-169
44917,1500,-7674,-11374
44918,300,850,551
44918,720,1127,644
44918,1500,4541,-1406
44919,300,-1576,-927
44919,720,-3210,-597
44919,1500,-16576,-12985
44920,300,1038,308
44920,720,1050,42
44920,1500,1586,3586
44921,300,95,866
44921,720,8,919
44921,1500,-190,-2854
44922,300,968,861
44922,720,1374,1527
44922,1500,17734,14354
44923,300,-2161,-1290
44923,720,-5691,-3297
44923,1500,-18522,-13919
44924,300,958,988
44924,720,4428,4886
44924,1500,5360,1269
44925,300,-529,-300
44925,720,399,3481
44925,1500,3732,4638
44926,300,1732,-19
44926,720,3968,2090
44926,1500,5916,1157
44927,300,-486,-359
44927,720,-3109,-3692
44927,1500,-6864,-12663
44928,300,-687,-307
44928,720,-4107,-3351
44928,1500,-9058,-12882
44929,300,1379,1562
44929,720,1419,2350
44929,1500,-856,-4001
44930,300,-1557,-477
44930,720,-2656,-1481
44930,1500,-6165,-3337
44931,300,2438,1494
44931,720,9858,6398
44931,1500,-2057,-5312
44932,300,999,1501
44932,720,3411,4469
44932,1500,21077,20832
44933,300,3592,3838
44933,720,4726,3194
44933,1500,12104,8488
44934,300,-1508,-282
44934,720,-2524,-659
44934,1500,5430,12652
44935,300,1978,924
44935,720,3945,1198
44935,1500,33489,23473
44936,300,558,303
44936,720,1775,1209
44936,1500,9797,10623
44937,300,-216,134
44937,720,-3234,-2842
44937,1500,-7763,-8569
44938,300,408,-233
44938,720,-1031,-297
44938,1500,-350,1892
44939,300,1214,2184
44939,720,5385,6306
44939,1500,4662,4511
44940,300,2260,1817
44940,720,6403,5373
44940,1500,23819,20822
44941,300,-1770,-1566
44941,720,-1491,-2825
44941,1500,-2419,-3447
44942,300,-1636,-580
44942,720,-3569,-1878
44942,1500,-10276,-15253
44943,300,-466,763
44943,720,-5855,-5154
44943,1500,-11431,-10201
44944,300,-295,266
44944,720,-967,378
44944,1500,-7664,-11331
44945,300,-923,-944
44945,720,-1479,-2503
44945,1500,4789,2650
44946,300,984,726
44946,720,-895,-109
44946,1500,-1375,-4034
44947,300,180,1007
44947,720,2073,2770
44947,1500,8265,9335
44948,300,-1380,360
44948,720,615,2847
44948,1500,490,5526
44949,300,-2595,-1365
44949,720,-4416,-1068
44949,1500,-11929,-13224
44950,300,1407,1034
44950,720,1888,1346
44950,1500,6556,3783
44951,300,931,556
44951,720,2481,2005
44951,1500,5161,4448
44952,300,-1199,-1049
44952,720,3193,2558
44952,1500,-690,-5393
44953,300,-1003,-1440
44953,720,1226,1088
44953,1500,9852,10940
44954,300,-3840,-2209
44954,720,-15032,-10507
44955,300,-523,63
44955,720,-1782,-2106
44955,1500,-4086,-2786
44956,300,-2071,-1798
44956,720,-8169,-6848
44956,1500,-8402,-5353
44957,300,-502,-893
44957,720,-4203,-2721
44957,1500,-8294,-8734
44958,300,-1762,-627
44958,720,-5894,-5116
44958,1500,-18846,-15343
44959,300,1616,158
44959,720,4042,1462
44959,1500,12667,4192
44960,300,2651,51
44960,720,3059,418
44960,1500,4053,2189
44961,300,-120,-702
44961,720,-593,-1641
44961,1500,-1938,-1850
44962,300,415,-1410
44962,720,-1765,-4262
44962,1500,-3291,-5907
44963,300,1425,1271
44963,720,-900,-2147
44963,1500,8244,10031
44964,300,-949,-1543
44964,720,-2037,-3579
44964,1500,1970,2236
44965,300,767,-160
44965,720,3002,1583
44965,1500,16611,15337
44966,300,-1804,-2267
44966,720,-8161,-8401
44966,1500,-7654,-12990
44967,300,-770,-106
44967,720,-1217,-1493
44967,1500,5017,8531
44968,300,-460,-402
44968,720,-6690,-5353
44968,1500,-13617,-10801
44969,300,-597,-504
44969,720,-1223,-1765
44969,1500,4273,6159
44970,300,1530,242
44970,720,186,-1333
44970,1500,-2902,-3956
44971,300,9,1411
44971,720,-413,1024
44971,1500,4351,2289
44972,300,-2098,-1623
44972,720,-2376,-98
44972,1500,-8742,-7878
44973,300,-2118,-893
44973,720,-5641,-3860
44973,1500,-11436,-11225
44974,300,-711,-1295
44974,720,-283,441
44974,1500,-3439,-451
44975,300,92,-395
44975,720,-859,-3868
44975,1500,13157,12558
44976,300,1915,811
44976,720,4060,2658
44976,1500,2792,-940
44977,300,916,638
44977,720,1244,722
44977,1500,-34,-3289
44978,300,-307,-1060
44978,720,3164,3029
44978,1500,1186,-2704
44979,300,823,70
44979,720,2937,1815
44979,1500,-2402,-675
44980,300,-773,-717
44980,720,-1237,-1272
44980,1500,-4859,-4977
44981,300,-2943,-2761
44981,720,-9531,-7747
44981,1500,-36815,-29294
44982,300,-1330,699
44982,720,-2353,752
44982,1500,-6472,-296
44983,300,1591,1682
44983,720,2376,3157
44983,1500,2068,5916
44984,300,-440,-692
44984,720,913,1570
44984,1500,-6450,-12104
44985,300,-331,-991
44985,720,689,2041
44985,1500,12391,14668
44986,300,-520,-363
44986,720,1676,805
44986,1500,-7881,-16713
44987,300,-166,-974
44987,720,-641,-844
44987,1500,6867,1738
44988,300,-453,-749
44988,720,-1858,-4095
44988,1500,-7242,-7696
44989,300,-476,-141
44989,720,1359,2574
44989,1500,14326,18242
44990,300,-313,-942
44990,720,-2195,-2289
44990,1500,-3032,-3649
44991,300,-1175,-977
44991,720,-1637,-1437
44991,1500,111,1977
44992,300,254,120
44992,720,-209,318
44992,1500,2977,-7002
44993,300,887,18
44993,720,2315,-286
44993,1500,329,-735
44994,300,1359,553
44994,720,609,-1397
44994,1500,-3067,-4261
44995,300,-940,-462
44995,720,-1083,-1341
44995,1500,2117,284
44996,300,588,490
44996,720,5998,3496
44996,1500,16873,13896
44997,300,-1191,-53
44997,720,-3983,-284
44997,1500,-12931,-4689
44998,300,-794,-1117
44998,720,-8857,-7844
44998,1500,-13886,-17213
44999,300,129,-414
44999,720,-1547,-1194
44999,1500,-1174,-19
45000,300,-797,-1163
45000,720,950,970
45000,1500,-4771,-5818
45001,300,85,408
45001,720,870,-360
45001,1500,2364,3871
45002,300,165,-211
45002,720,3510,3172
45002,1500,-1803,-4099
45003,300,-248,-802
45003,720,554,-3104
45003,1500,1315,-447
45004,300,46,988
45004,720,-4294,-1779
45004,1500,207,-846
45005,300,728,54
45005,720,297,1109
45005,1500,261,-597
45006,300,-525,563
45006,720,-778,924
45006,1500,-1960,-1128
45007,300,448,1197
45007,720,4307,6010
45007,1500,15148,12700
45008,300,731,637
45008,720,-971,-211
45008,1500,-1303,-1109
45009,300,152,-201
45009,720,-2868,-3440
45009,1500,-2891,-7049
45010,300,-1197,-344
45010,720,-2196,-380
45010,1500,2324,3925
45011,300,960,475
45011,720,-919,-3973
45011,1500,4603,5682
45012,300,1321,1141
45012,720,-909,-1090
45012,1500,-10350,-13298
45013,300,97,685
45013,720,2273,2381
45013,1500,-3756,-6038
45014,300,623,-16
45014,720,2051,894
45014,1500,914,-4353
45015,300,612,596
45015,720,485,1328
45015,1500,-10991,-15603
45016,300,2293,170
45016,720,6401,1609
45016,1500,27663,8303
45017,300,1261,163
45017,720,-1463,-2719
45017,1500,-10394,-9454
45018,300,-491,-194
45018,720,-3665,-1192
45018,1500,-6732,-9285
45019,300,1187,923
45019,720,2582,1723
45019,1500,-992,-5166
45020,300,-315,-173
45020,720,-4097,-3804
45020,1500,-11343,-12783
45021,300,228,309
45021,720,-1479,-693
45021,1500,-15873,-10515
45022,300,91,757
45022,720,1287,1664
45022,1500,6193,6270
45023,300,-567,152
45023,720,-1184,-469
45023,1500,6805,13666
45024,300,2836,1060
45024,720,5925,3487
45024,1500,35076,23679
45025,300,97,-863
45025,720,-808,-2481
45025,1500,-3114,-5297
45026,300,-2059,-1544
45026,720,-1468,-284
45026,1500,-1739,-2834
45027,300,464,863
45027,720,-714,-585
45027,1500,9273,11426
45028,300,248,556
45028,720,98,1497
45028,1500,-1871,-417
45029,300,447,-603
45029,720,-1234,-1021
45029,1500,363,409
45030,300,997,-94
45030,720,252,-1062
45030,1500,-2205,-7213
45031,300,-283,-1534
45031,720,-53,-3243
45031,1500,-5243,-12530
45032,300,-406,74
45032,720,-2090,-1463
45032,1500,-4964,-8517
45033,300,845,679
45033,720,1634,2627
45033,1500,5897,10359
45034,300,-653,-597
45034,720,-1028,970
45034,1500,6672,7906
45035,300,565,-569
45035,720,-973,-1551
45035,1500,12330,7942
45036,300,2221,659
45036,720,5411,2022
45036,1500,8651,4774
45037,300,-1634,-1384
45037,720,-3766,-4054
45037,1500,-10528,-11116
45038,300,-88,63
45038,720,-1150,-973
45038,1500,-5552,-5869
45039,300,-1034,-1402
45039,720,-275,-1878
45039,1500,-15796,-18431
45040,300,-1000,725
45040,720,32,713
45040,1500,8185,11193
45041,300,-674,-318
45041,720,2339,2288
45041,1500,-879,4101
45042,300,-460,-352
45042,720,-1489,-29
45042,1500,1799,4460
45043,300,4794,3811
45043,720,28642,16739
45044,300,1112,593
45044,720,2082,1330
45044,1500,6559,4217
45045,300,1837,1213
45045,720,474,272
45045,1500,11076,14213
45046,300,756,682
45046,720,5800,4615
45046,1500,35192,23461
45047,300,123,-1079
45047,720,-2022,-3674
45047,1500,-10462,-11190
45048,300,-1587,-2331
45048,720,-6736,-8108
45048,1500,-19930,-22023
45049,300,-42,-15
45049,720,2162,1347
45049,1500,6903,7174
45050,300,-576,-780
45050,720,-983,-2183
45050,1500,2401,942
45051,300,-1133,-927
45051,720,-1501,-2106
45051,1500,8058,12363
45052,300,-221,439
45052,720,-1815,-1791
45052,1500,-6498,-14226
45053,300,-313,-321
45053,720,2074,1771
45053,1500,3904,4342
45054,300,-1395,-1437
45054,720,-1983,-935
45054,1500,-31,7221
45055,300,-1709,-1631
45055,720,-3148,-3794
45055,1500,-3275,-3462
45056,300,1123,871
45056,720,6127,5615
45056,1500,14919,13681
45057,300,873,1147
45057,720,2605,1925
45057,1500,3038,2172
45058,300,-874,15
45058,720,1198,3810
45058,1500,14,7176
45059,300,38,430
45059,720,28,1273
45059,1500,-2567,-4548
45060,300,-1841,-362
45060,720,-1966,-772
45060,1500,-1032,1464
45061,300,69,-117
45061,720,-5174,-5814
45061,1500,-13039,-14022
45062,300,231,469
45062,720,-238,-425
45062,1500,3187,4164
45063,300,-448,-825
45063,720,995,-507
45063,1500,-10697,-15792
45064,300,580,249
45064,720,2022,2154
45064,1500,4202,8704
45065,300,191,473
45065,720,3385,5353
45065,1500,16303,23047
45066,300,-1237,-1207
45066,720,-1255,-464
45066,1500,-3175,-304
45067,300,1313,950
45067,720,3205,2492
45067,1500,12204,9500
45068,300,-1389,-1162
45068,720,-3924,-3255
45068,1500,-297,-2889
45069,300,29,194
45069,720,968,2411
45069,1500,3419,2983
45070,300,-541,1058
45070,720,3309,5533
45070,1500,8851,9342
45071,300,639,-60
45071,720,2171,-452
45071,1500,5721,1547
45072,300,626,1223
45072,720,629,1559
45072,1500,-2943,-573
45073,300,-791,-432
45073,720,-520,449
45073,1500,-8337,-14209
45074,300,1165,401
45074,720,1579,-50
45074,1500,-3167,-7315
45075,300,-315,438
45075,720,1364,2883
45075,1500,3048,3649
45076,300,-1385,127
45076,720,-292,1355
45076,1500,1865,8311
45077,300,3376,2654
45077,720,8969,5372
45078,300,741,1054
45078,720,1049,2603
45078,1500,11571,19227
45079,300,-682,122
45079,720,2728,2044
45079,1500,24934,21925
45080,300,58,-335
45080,720,1478,1339
45080,1500,10441,11018
45081,300,1107,334
45081,720,3266,870
45081,1500,21347,18935
45082,300,269,-202
45082,720,-904,-1887
45082,1500,-8668,-14430
45083,300,-565,-77
45083,720,-84,518
45083,1500,2412,2853
45084,300,217,-944
45084,720,3267,1104
45084,1500,10504,4136
45085,300,759,518
45085,720,2304,1042
45085,1500,15753,19965
45086,300,253,784
45086,720,-2416,-454
45086,1500,-17988,-23975
45087,300,-302,85
45087,720,1096,1806
45087,1500,-2992,-8089
45088,300,-1089,-307
45088,720,1313,3651
45088,1500,-9162,-7516
45089,300,-138,294
45089,720,-535,-844
45089,1500,1298,4457
45090,300,1171,-110
45090,720,706,-344
45090,1500,-261,-1551
45091,300,206,-844
45091,720,6060,5602
45091,1500,-578,-3461
45092,300,-198,-250
45092,720,-3755,-6009
45092,1500,-4199,-6253
45093,300,582,108
45093,720,-1094,-1665
45093,1500,-6377,-12876
45094,300,-1472,-458
45094,720,-1807,18
45094,1500,-10333,-14945
45095,300,364,71
45095,720,-2530,-2990
45095,1500,-6102,167
45096,300,-831,-1730
45096,720,611,-1066
45096,1500,-11687,-13145
45097,300,683,1414
45097,720,1396,3640
45097,1500,2907,3981
45098,300,-705,-900
45098,720,-6242,-6445
45098,1500,-41053,-23266
45099,300,-670,-752
45099,720,-418,838
45099,1500,4045,11688
45100,300,1085,1133
45100,720,3353,3884
45100,1500,9043,7273
45101,300,-218,-1188
45101,720,-2229,-4063
45101,1500,-9622,-16349
45102,300,-353,-433
45102,720,-2329,-1642
45102,1500,-4260,-4729
45103,300,1409,1253
45103,720,14,-476
45103,1500,599,-442
45104,300,-862,-646
45104,720,-3171,-3757
45104,1500,-1696,1656
45105,300,630,452
45105,720,1599,580
45105,1500,200,5646
45106,300,-1917,-1430
45106,720,-1102,747
45106,1500,-3531,524
45107,300,-1116,-1926
45107,720,-1878,-2244
45107,1500,-7040,-7810
45108,300,78,-768
45108,720,793,652
45108,1500,3758,4637
45109,300,-2939,-1552
45109,720,-2761,281
45109,1500,-16248,-9816
45110,300,-1230,-1515
45110,720,-3231,-3607
45110,1500,-10050,-5178
45111,300,-1618,-2357
45111,720,-1780,-2410
45111,1500,702,1131
45112,300,354,920
45112,720,-1180,-2415
45112,1500,52,540
45113,300,179,-170
45113,720,3029,3867
45113,1500,-854,-3922
45114,300,2796,1612
45114,720,4582,2758
45114,1500,5921,1605
45115,300,-112,-62
45115,720,1595,1495
45115,1500,13054,15988
45116,300,-261,-657
45116,720,313,-300
45116,1500,92,-5321
45117,300,43,-1424
45117,720,477,-1906
45117,1500,962,-3764
45118,300,-812,-1069
45118,720,-4011,-4413
45118,1500,-15401,-17891
45119,300,-760,-1034
45119,720,-837,-2124
45119,1500,-18933,-23088
45120,300,-299,166
45120,720,-1731,-1655
45120,1500,-4177,-4108
45121,300,-1767,-1722
45121,720,-1907,-1684
45121,1500,-9877,-10901
45122,300,246,1315
45122,720,3050,4984
45122,1500,34523,27778
45123,300,85,-463
45123,720,1446,1503
45123,1500,1454,2740
45124,300,934,116
45124,720,1720,1164
45124,1500,3903,1381
45125,300,668,707
45125,720,868,103
45125,1500,4484,2644
45126,300,-385,1403
45126,720,1245,3146
45126,1500,-1756,-3122
45127,300,-1733,-1045
45127,720,-2657,-674
45127,1500,-14608,-4921
45128,300,858,367
45128,720,997,2576
45128,1500,11046,11222
45129,300,2439,1766
45129,720,2910,2375
45129,1500,2509,801
45130,300,-170,850
45130,720,-829,2736
45130,1500,-6350,-3963
45131,300,-569,987
45131,720,2213,1957
45131,1500,5136,-1002
45132,300,-279,-280
45132,720,1025,1342
45132,1500,3333,1983
45133,300,-1084,53
45133,720,-2727,-2866
45133,1500,-14975,-20019
45134,300,-169,-223
45134,720,1048,2469
45134,1500,-2423,-1922
45135,300,-202,382
45135,720,212,-203
45135,1500,-4098,-9003
45136,300,1056,819
45136,720,-1637,-2533
45136,1500,770,1450
45137,300,-2144,-652
45137,720,-1839,-1009
45137,1500,9821,15376
45138,300,-3111,-1626
45138,720,-6693,-3396
45138,1500,-10870,-7950
45139,300,-623,-548
45139,720,-1499,-2690
45139,1500,-5057,-10924
45140,300,1650,205
45140,720,4410,602
45140,1500,6867,1421
45141,300,414,-343
45141,720,-3236,-2087
45141,1500,2806,4158
45142,300,-2244,-1011
45142,720,-4412,-4104
45142,1500,-8876,-8332
45143,300,919,772
45143,720,5552,3747
45143,1500,14527,7596
45144,300,1960,958
45144,720,1299,1091
45144,1500,-5475,-1431
45145,300,1817,238
45145,720,2374,839
45145,1500,3428,758
45146,300,-547,-458
45146,720,-252,351
45146,1500,-5571,-10201
45147,300,1480,1156
