match_id,times,rad_gold_adv,rad_xp_adv
285,720,-4212,-4809
285,1500,-7672,-9366
286,300,-1914,-776
286,720,-3324,573
286,1500,-21946,-10971
287,300,1006,1362
287,720,6923,6817
288,300,138,265
288,720,3423,3663
288,1500,4756,1043
289,300,-27,-238
289,720,-3509,-4204
289,1500,-3764,-3880
290,300,225,706
290,720,-1251,-749
290,1500,-203,-231
291,300,647,443
291,720,-1045,-1861
291,1500,-2636,-4892
292,300,540,180
292,720,-2085,-3836
293,300,-456,-1015
293,720,3119,1305
293,1500,13864,11994
294,300,-537,10
294,720,4282,5746
294,1500,1519,3207
295,300,-514,-864
295,720,-7091,-8540
295,1500,-20759,-25146
296,300,50,-280
296,720,2021,1161
296,1500,-1248,-2317
297,300,-3613,-4074
297,720,-4107,-5482
297,1500,-14291,-12835
298,300,-1233,-2180
298,720,-1291,-3736
298,1500,-12533,-14197
299,300,-1109,-565
299,720,586,1385
299,1500,-5373,-4260
300,300,1309,171
300,720,2644,2565
300,1500,17850,11595
301,300,-1197,-1433
301,720,1695,3377
301,1500,6505,10291
302,300,1408,1172
302,720,2707,1578
302,1500,2735,-321
303,300,-1679,-1018
303,720,-889,-743
303,1500,2165,2634
304,300,-992,-236
304,720,-2839,-1533
304,1500,-10216,-9832
305,300,-1797,-1801
305,720,-1756,-2117
305,1500,-10438,-10753
306,300,-860,-761
306,720,2557,4028
306,1500,4100,7469
307,300,-13,-735
307,720,-1839,-3786
307,1500,-5971,-5031
308,300,-2219,-1166
308,720,-8196,-7298
308,1500,-8321,-7711
309,300,314,-266
309,720,523,-1283
309,1500,-8791,-18460
310,300,247,703
310,720,-3031,-2137
310,1500,-1807,-366
311,300,155,326
311,720,197,309
311,1500,-442,-1984
312,300,270,147
312,720,-2085,-39
312,1500,-2113,1323
313,300,55,1633
313,720,178,2233
313,1500,6659,14570
314,300,661,289
314,720,2518,3177
314,1500,-3717,-3097
315,300,284,-603
315,720,-560,-1808
315,1500,-5578,-7646
316,300,-227,50
316,720,2051,-120
316,1500,414,-1487
317,300,-327,-536
317,720,-697,-189
317,1500,-3460,-6133
318,300,-2058,-1634
318,720,-6104,-5332
318,1500,-16962,-16586
319,300,689,850
319,720,1389,1457
319,1500,6672,4586
320,300,246,-55
320,720,-3316,-4522
320,1500,-1963,-2116
321,300,994,307
321,720,641,-1222
321,1500,-5182,-4578
322,300,-1362,-291
322,720,-1531,1487
322,1500,2118,3698
323,300,-939,-83
323,720,-70,-2
323,1500,4377,10753
324,300,-1663,-535
324,720,-2078,781
324,1500,-9430,-7085
325,300,-893,-361
325,720,-128,-1123
325,1500,4460,4619
326,300,-977,-653
326,720,-2682,-50
326,1500,-6396,-6289
327,300,-675,87
327,720,-1975,-643
327,1500,2433,5219
328,300,641,379
328,720,3003,905
328,1500,601,-2375
329,300,168,-160
329,720,-673,296
329,1500,6572,12686
330,300,-1020,-613
330,720,285,1552
