match_id,times,rad_gold_adv,rad_xp_adv
25652,300,-1331,-192
25652,720,-2133,-103
25652,1500,-14334,-5307
25653,300,-454,-694
25653,720,417,-398
25653,1500,-5903,-8543
25654,300,-1350,-2044
25654,720,1100,-192
25654,1500,-2993,-3490
25655,300,1735,1371
25655,720,4834,4850
25655,1500,15444,10685
25656,300,-25,-247
25656,720,322,498
25656,1500,-5089,-8503
25657,300,-505,-341
25657,720,-1214,-41
25657,1500,521,4085
25658,300,-673,-169
25658,720,-788,-1212
25658,1500,-6918,-7055
25659,300,-6,402
25659,720,1653,875
25659,1500,8196,4200
25660,300,-571,272
25660,720,-1842,-82
25660,1500,-3886,-1498
25661,300,-1145,-1213
25661,720,-4365,-3955
25661,1500,-13313,-14027
25662,300,-887,-287
25662,720,-2912,-573
25662,1500,-17802,-17051
25663,300,-2559,-1985
25663,720,-4027,-1837
25663,1500,1214,-2049
25664,300,-1198,-1055
25664,720,-3765,-2032
25664,1500,-4474,-519
25665,300,858,218
25665,720,794,581
25665,1500,-1851,-1902
25666,300,440,732
25666,720,829,1473
25666,1500,2493,4271
25667,300,845,-274
25667,720,3018,2054
25667,1500,6871,4545
25668,300,1115,1498
25668,720,1555,2696
25668,1500,7911,10829
25669,300,310,-1007
25669,720,80,-4026
25669,1500,7291,3162
25670,300,663,523
25670,720,3005,1752
25670,1500,9057,6203
25671,300,945,701
25671,720,1835,2322
25671,1500,4441,1594
25672,300,877,985
25672,720,2040,2549
25672,1500,-2755,-2173
25673,300,-910,-1005
25673,720,966,813
25673,1500,-81,-4523
25674,300,278,-655
25674,720,1117,602
25674,1500,6838,4717
25675,300,284,724
25675,720,-22,1116
25675,1500,2149,8039
25676,300,-22,-348
25676,720,2680,3910
25677,300,360,113
25677,720,693,-68
25677,1500,-11357,-16063
25678,300,1225,416
25678,720,5392,3629
25678,1500,4876,-727
25679,300,1335,565
25679,720,3522,2957
25679,1500,3082,5678
25680,300,650,432
25680,720,984,-222
25680,1500,1352,-15
25681,300,-1254,687
25681,720,-1382,-454
25681,1500,-5594,-8870
25682,300,-1517,-934
25682,720,-1645,-2208
25682,1500,-6386,-11318
25683,300,-507,-91
25683,720,3786,3213
25683,1500,19363,8192
25684,300,-693,350
25684,720,1468,-927
25684,1500,4022,3325
25685,300,235,-1599
25685,720,-671,-6153
25685,1500,-3719,-12971
25686,300,3024,2439
25687,300,673,-179
25687,720,1841,907
25687,1500,20701,13814
25688,300,261,887
25688,720,-4389,-2049
25688,1500,-12006,-13265
25689,300,-1407,-2044
25689,720,-632,-17
25689,1500,-515,-4294
25690,300,687,117
25690,720,3,799
25690,1500,-7011,-9369
25691,300,1765,723
25691,720,269,-2742
25691,1500,-210,-1783
25692,300,-1962,-1131
25692,720,-703,-860
25692,1500,2862,4694
25693,300,2002,1574
25693,720,3518,3190
25693,1500,13049,17855
25694,300,1396,448
25694,720,20,-1144
25694,1500,-12725,-17298
25695,300,1214,1215
25695,720,4315,5861
25695,1500,5438,4745
25696,300,188,438
25696,720,395,1223
25696,1500,8450,10219
25697,300,930,65
25697,720,7329,3217
25697,1500,8497,637
25698,300,-221,460
25698,720,-147,71
25698,1500,-8721,-17795
25699,300,-828,-412
25699,720,-1006,-295
25699,1500,1760,-1909
25700,300,586,143
25700,720,-3680,-4227
25700,1500,-13399,-16335
25701,300,1447,506
25701,720,2227,2372
25701,1500,-1768,-6328
25702,300,-2768,-2217
25702,720,-7785,-6051
25702,1500,-15906,-14891
25703,300,198,-1267
25703,720,2090,330
25703,1500,1790,2698
25704,300,-1184,-1002
25704,720,-261,94
25704,1500,7074,5187
25705,300,-985,-1384
25705,720,-79,-322
25705,1500,0,34
25706,300,403,-1546
25706,720,6162,2465
25706,1500,11396,7461
25707,300,552,-298
25707,720,-129,-1861
25707,1500,-2195,-7568
25708,300,1311,680
25708,720,2428,1561
25708,1500,10253,13762
25709,300,1433,984
25709,720,2220,1313
25709,1500,605,-3534
25710,300,1008,1446
25710,720,4746,5173
25710,1500,26896,23126
25711,300,576,-666
25711,720,3860,2378
25711,1500,9358,6868
25712,300,1880,1129
25712,720,5323,5374
25712,1500,2728,2756
25713,300,1068,1199
25713,720,2624,3054
25713,1500,7481,6091
25714,300,1506,961
25714,720,4459,4838
25714,1500,17932,15907
25715,300,508,620
25715,720,349,65
25715,1500,-1135,-4874
25716,300,-218,90
25716,720,-1336,-1482
25716,1500,23,-6781
25717,300,-436,-676
25717,720,-1776,-2488
25717,1500,-14670,-14786
25718,300,-1393,-1072
25718,720,-854,-1172
25718,1500,11855,10011
25719,300,62,-950
25719,720,-3231,-3137
25719,1500,-6037,-5169
25720,300,-280,138
25720,720,2336,2083
25721,300,-144,998
25721,720,779,2586
25721,1500,19734,21003
25722,300,1059,969
25722,720,5434,4757
25722,1500,7554,9268
25723,300,-336,-343
25723,720,369,-1447
25723,1500,3668,-1361
25724,300,96,-403
25724,720,664,1245
25724,1500,6363,10514
25725,300,1341,669
25725,720,1101,270
25725,1500,-119,-3241
25726,300,324,210
25726,720,1154,1906
25726,1500,1324,2115
25727,300,1670,-400
25727,720,2379,20
25727,1500,3217,2552
25728,300,1020,130
25728,720,1591,-882
25728,1500,2266,2996
25729,300,-534,-868
25729,720,-2641,-3291
25729,1500,-1348,-278
25730,300,35,265
25730,720,341,-149
25730,1500,2533,7314
25731,300,-2102,-1384
25731,720,-2910,-1027
25731,1500,-13453,-13957
25732,300,967,-1
25732,720,4183,2181
25732,1500,8696,8218
25733,300,-2561,-1098
25733,720,-4134,-49
25733,1500,-14960,-11332
25734,300,1559,469
25734,720,3906,1710
25734,1500,12039,9700
25735,300,51,-1085
25735,720,552,-2260
25735,1500,-824,-3937
25736,300,-200,-736
25736,720,2091,533
25736,1500,17773,9291
25737,300,-662,391
25737,720,1783,3596
25737,1500,15271,12240
25738,300,-431,-405
25738,720,-416,-14
25738,1500,2186,-54
25739,300,1532,1145
25739,720,3895,3550
25739,1500,4486,1340
25740,300,1225,890
25740,720,4395,4353
25740,1500,8457,6246
25741,300,294,-261
25741,720,2582,1569
25741,1500,-6729,-12690
25742,300,3528,2150
25742,720,3624,1966
25742,1500,2060,2083
25743,300,239,1359
25743,720,3865,4784
25743,1500,-2278,-3575
25744,300,867,254
25744,720,8011,6097
25744,1500,23456,19402
25745,300,-730,284
25745,720,-1574,-1610
25745,1500,-12481,-17054
25746,300,-1180,-575
25746,720,-4015,-3450
25746,1500,114,-2757
25747,300,1120,1047
25747,720,1331,750
25747,1500,-5791,-12054
25748,300,-1271,-939
25748,720,447,-477
25748,1500,-3550,-7273
25749,300,715,-355
25749,720,861,1487
25749,1500,10306,15478
25750,300,-2318,-2443
25750,720,-5255,-4315
25750,1500,5949,7951
25751,300,-221,-741
25751,720,-5586,-4691
25751,1500,-25644,-25284
25752,300,214,690
25752,720,-3065,-2403
25752,1500,-5141,-3600
25753,300,-1810,-1003
25753,720,-3784,-3397
25753,1500,-15336,-17294
25754,300,-186,-804
25754,720,3405,1595
25754,1500,8698,8899
25755,300,911,-60
25755,720,-1245,-1803
25755,1500,-4682,-3752
25756,300,-1358,75
25756,720,626,2395
25756,1500,-543,-2075
25757,300,336,-204
25757,720,3566,2783
25757,1500,22931,24474
25758,300,-45,532
25758,720,-4750,-2797
25758,1500,-4609,-1544
25759,300,738,-864
25759,720,788,-906
25759,1500,4752,4446
25760,300,-1741,-702
25760,720,-1193,2176
25760,1500,-11402,-15742
25761,300,1519,729
25761,720,3475,3316
25761,1500,4386,3468
25762,300,-645,-728
25762,720,-902,-454
25762,1500,9514,12742
25763,300,-573,-860
25763,720,-366,-808
25763,1500,9127,12177
25764,300,-431,-486
25764,720,-1604,-2436
25764,1500,1743,3387
25765,300,956,426
25765,720,266,477
25765,1500,2314,-4630
25766,300,-631,-1574
25766,720,-2210,-3350
25766,1500,-4230,-2166
25767,300,689,1147
25767,720,-2486,1312
25767,1500,-8710,-4874
25768,300,1278,775
25768,720,-1424,-1416
25768,1500,5257,7340
25769,300,99,101
25769,720,580,-190
25769,1500,-1931,-4808
25770,300,1651,316
25770,720,1603,163
25770,1500,-5433,-10553
25771,300,782,687
25771,720,1976,2255
25771,1500,16330,18962
25772,300,3846,1062
25772,720,11814,6793
25772,1500,18474,15943
25773,300,346,271
25773,720,649,-241
25773,1500,-3656,-3625
25774,300,1695,2490
25774,720,2169,1763
25774,1500,-5138,-6813
25775,300,-1781,-575
25775,720,1472,3459
25775,1500,15348,21346
25776,300,-2608,-1849
25776,720,-2472,-2976
25776,1500,-7809,-5975
25777,300,2663,2354
25777,720,2496,3459
25777,1500,-209,2323
25778,300,-1712,-530
25778,720,-3846,-1833
25778,1500,2655,2777
25779,300,2694,1095
25779,720,3437,1249
25779,1500,829,-300
25780,300,-768,-288
25780,720,-2605,-2186
25780,1500,-2455,-6204
25781,300,890,1450
25781,720,1808,796
25781,1500,8707,10015
25782,300,-1928,-1498
25782,720,-6573,-4081
25782,1500,-18685,-15501
25783,300,-820,-2230
25783,720,-4976,-8649
25783,1500,-9451,-15512
25784,300,799,1532
25784,720,2684,2233
25784,1500,-7896,-9568
25785,300,-311,-400
25785,720,879,1352
25785,1500,10193,14132
25786,300,-377,-493
25786,720,-184,-1962
25786,1500,3302,2407
25787,300,-1855,-2488
25787,720,-1563,-3063
25787,1500,11036,8462
25788,300,-762,554
25788,720,685,1815
25788,1500,80,1156
25789,300,84,296
25789,720,2864,4707
25789,1500,10429,9910
25790,300,21,-158
25790,720,2511,1456
25790,1500,-9136,-15152
25791,300,1180,1040
25791,720,2476,2155
25791,1500,6897,10879
25792,300,-245,421
25792,720,1933,3082
25792,1500,10686,12701
25793,300,2275,921
25793,720,2606,516
25793,1500,-3369,-7807
25794,300,501,971
25794,720,2082,883
25794,1500,14250,16273
25795,300,-108,-37
25795,720,-3943,-2410
25795,1500,-12279,-14592
25796,300,-1595,-2587
25796,720,-2620,-4307
25796,1500,-12896,-16698
25797,300,1495,1207
25797,720,2142,367
25797,1500,-6849,-13886
25798,300,1155,1055
25798,720,4803,3387
25798,1500,-3645,-5668
25799,300,-473,-190
25799,720,727,1443
25799,1500,6616,9309
25800,300,-252,-179
25800,720,-1127,13
25800,1500,3424,9371
25801,300,601,-576
25801,720,455,-22
25801,1500,4059,1776
25802,300,956,1062
25802,720,1874,2791
25802,1500,4147,-2151
25803,300,681,881
25803,720,1178,1664
25803,1500,3562,5911
25804,300,-332,-644
25804,720,-4174,-3140
25804,1500,-7945,-5501
25805,300,-2036,-140
25805,720,-840,1648
25805,1500,-8065,-4400
25806,300,-1048,-171
25806,720,2528,2078
25806,1500,-2698,-4882
25807,300,-314,-325
25807,720,2313,1015
25807,1500,1277,-2537
25808,300,-671,-1187
25808,720,-2191,-3333
25808,1500,-6728,-11138
25809,300,681,148
25809,720,1277,2072
25809,1500,-2228,-5841
25810,300,-192,-1315
25810,720,-1043,-2269
25810,1500,15492,13938
25811,300,-226,-1884
25811,720,-619,-945
25811,1500,-5287,-10010
25812,300,127,562
25812,720,-789,-180
25812,1500,-488,4085
25813,300,-2015,-1191
25813,720,-956,-80
25813,1500,-802,-3496
25814,300,-994,-1149
25814,720,-2742,-3568
25814,1500,-10517,-17363
25815,300,-447,-527
25815,720,111,-129
25815,1500,2262,2006
25816,300,-195,209
25816,720,717,449
25816,1500,-153,-200
25817,300,474,835
25817,720,1227,2484
25817,1500,6297,4224
25818,300,-1086,-1367
25818,720,-2918,-1834
25818,1500,-6042,-8253
25819,300,-361,354
25819,720,204,1041
25819,1500,-571,-1546
25820,300,-860,-772
25820,720,-3017,-1253
25820,1500,-80,481
25821,300,-682,-1044
25821,720,-1600,-2359
25821,1500,8238,11645
25822,300,-2111,40
25822,720,1357,2032
25822,1500,15051,14898
25823,300,177,264
25823,720,-2378,-4617
25823,1500,-3511,-8213
25824,300,412,176
25824,720,1626,1592
25824,1500,3995,3538
25825,300,571,710
25825,720,-1495,-1914
25825,1500,-7801,-14006
25826,300,-541,-186
25826,720,-958,-1393
25826,1500,-3615,-5815
25827,300,576,-160
25827,720,2274,1962
25827,1500,10108,27183
25828,300,648,-3
25828,720,1648,-326
25828,1500,1861,-343
25829,300,951,906
25829,720,6805,4549
25829,1500,13508,5976
25830,300,1508,558
25830,720,4896,1844
25830,1500,2417,-612
25831,300,-835,-357
25831,720,-2946,-3769
25831,1500,-18911,-15793
25832,300,891,239
25832,720,-83,172
25832,1500,4822,3150
25833,300,-1730,-1170
25833,720,-1800,685
25833,1500,6914,11181
25834,300,-196,414
25834,720,1767,1475
25834,1500,-11126,-21741
25835,300,-199,-275
25835,720,-3177,-2929
25835,1500,-5565,-6911
25836,300,-81,621
25836,720,-293,-1359
25836,1500,3650,4407
25837,300,-564,-412
25837,720,2183,1846
25837,1500,18007,18718
25838,300,-2317,-1474
25838,720,-5595,-4246
25838,1500,-11953,-14231
25839,300,-2297,-2116
25839,720,-4452,-2391
25839,1500,-13755,-14552
25840,300,984,537
25840,720,1591,482
25840,1500,5197,9673
25841,300,-419,-769
25841,720,-2157,-4777
25841,1500,-7135,-18022
25842,300,510,59
25842,720,-61,-778
25842,1500,4003,6710
25843,300,-937,-850
25843,720,-40,-1554
25843,1500,2128,1156
25844,300,-1629,-11
25844,720,-1295,-155
25844,1500,-600,-509
25845,300,363,-1634
25845,720,-32,-1050
25845,1500,3012,-1711
25846,300,702,1293
25846,720,-396,-1294
25846,1500,-7680,-11232
25847,300,275,29
25847,720,1097,799
25847,1500,1312,4335
25848,300,720,38
25848,720,1490,934
25848,1500,8874,10446
25849,300,415,-897
25849,720,-4570,-6737
25849,1500,2890,7295
25850,300,-25,603
25850,720,694,2477
25850,1500,5548,6325
25851,300,-1243,-285
25851,720,-2427,-1962
25851,1500,-5567,-2684
25852,300,2323,1307
25852,720,9464,7798
25852,1500,35533,23010
25853,300,-2325,-2341
25853,720,-4812,-3322
25853,1500,-8762,-7184
25854,300,1753,1853
25854,720,4982,5307
25854,1500,9962,10153
25855,300,-1580,-1649
25855,720,-5118,-3111
25855,1500,-31244,-23835
25856,300,186,576
25856,720,-1518,-586
25856,1500,-11185,-13474
25857,300,-120,-273
25857,720,2565,2539
25857,1500,5611,15958
25858,300,1633,1809
25858,720,2489,2403
25858,1500,6253,3397
25859,300,96,-575
25859,720,516,570
25859,1500,6049,9948
25860,300,-1803,-46
25860,720,-2719,274
25860,1500,3058,5669
25861,300,-190,-515
25861,720,448,-475
25861,1500,5407,-1550
25862,300,-546,244
25862,720,1595,1658
25862,1500,5627,6534
25863,300,-1381,-1858
25863,720,-3948,-5269
25863,1500,-15557,-16818
25864,300,27,893
25864,720,526,3426
25864,1500,549,6828
25865,300,445,195
25865,720,-1206,-446
25865,1500,-415,-1657
25866,300,852,408
25866,720,-101,-405
25866,1500,2111,5785
25867,300,-731,-853
25867,720,-5938,-5421
25867,1500,-20371,-25985
25868,300,-166,-475
25868,720,3981,4480
25868,1500,33300,21052
25869,300,601,-112
25869,720,4650,3177
25869,1500,31814,20523
25870,300,-576,-2121
25870,720,-794,-3744
25870,1500,-5670,-9737
25871,300,520,-552
25871,720,1783,507
25871,1500,7214,6705
25872,300,237,912
25872,720,896,707
25872,1500,-2291,-7115
25873,300,2069,690
25873,720,4869,3512
25873,1500,19680,12434
25874,300,-1336,-949
25874,720,-2784,-1414
25874,1500,-1233,467
25875,300,1422,1076
25875,720,6702,5851
25875,1500,31421,27861
25876,300,1869,641
25876,720,6447,3619
25876,1500,26570,19302
25877,300,376,172
25877,720,-2998,-3072
25877,1500,2449,3023
25878,300,-649,257
25878,720,-3272,-3324
25878,1500,-9614,-12546
25879,300,-317,269
25879,720,617,379
25879,1500,9997,8759
25880,300,467,-260
25880,720,-1769,-2011
25880,1500,1027,553
25881,300,-659,-357
25881,720,-1277,771
25881,1500,271,3863
25882,300,-390,162
25882,720,811,1978
25882,1500,-3267,-7957
25883,300,2973,2335
25883,720,5078,2118
25883,1500,-644,-1354
25884,300,-1124,-197
25884,720,-174,1124
25884,1500,1818,5291
25885,300,1263,191
25885,720,1402,785
25885,1500,4785,3767
25886,300,-366,-345
25886,720,165,893
25886,1500,4133,8017
25887,300,-1913,-2288
25887,720,-2527,-4255
25887,1500,-6014,-8259
25889,300,2803,1924
25889,720,5413,3234
25889,1500,29666,25229
25890,300,-185,-1911
25890,720,-3063,-4493
25890,1500,-6810,-13201
25891,300,-311,-356
25891,720,-3319,-1979
25891,1500,-4006,2623
25892,300,613,651
25892,720,5195,3201
25892,1500,14276,15798
25893,300,1463,551
25893,720,6630,3101
25893,1500,8527,3348
25894,300,-162,-301
25894,720,-1961,-2063
25894,1500,450,2359
25895,300,-33,-310
25895,720,-174,603
25895,1500,4708,7630
25896,300,557,1309
25896,720,305,844
25896,1500,1547,4776
25897,300,-1977,-1155
25897,720,-4547,-3959
25897,1500,-17914,-15644
25898,300,508,352
25898,720,2628,1204
25898,1500,2716,890
25899,300,-694,-455
25899,720,-1145,-1270
25899,1500,-1131,5213
25900,300,932,-188
25900,720,210,-1534
25900,1500,1964,1658
25901,300,1582,877
25901,720,4478,2390
25901,1500,6823,1800
25902,300,1262,306
25902,720,-681,-226
25902,1500,-433,-2310
25903,300,-474,78
25903,720,-1260,-361
25903,1500,-2968,-2316
25904,300,-101,-737
25904,720,-2331,-4663
25904,1500,-4103,-7075
25905,300,848,282
25905,720,-771,-775
25905,1500,-7496,-11949
25906,300,711,583
25906,720,-2722,-3586
25906,1500,4481,2995
25907,300,-703,-805
25907,720,-3251,-2091
25907,1500,-16712,-18443
25908,300,2391,1367
25908,720,8270,7378
25909,300,-2427,-1692
25909,720,-4297,-6146
25909,1500,-15188,-15867
25910,300,-1038,-464
25910,720,-1797,543
25910,1500,-5098,-2763
25911,300,-2818,-1690
25911,720,-5898,-6268
25911,1500,1348,3555
25912,300,1555,667
25912,720,3300,1997
25912,1500,-891,-3665
25913,300,-230,42
25913,720,-2506,-2873
25913,1500,-24638,-20522
25914,300,1019,466
25914,720,5631,3386
25914,1500,4173,-679
25915,300,148,-391
25915,720,-1177,-929
25915,1500,-3907,-1696
25916,300,-218,-387
25916,720,-2614,-3142
25916,1500,-16390,-13299
25917,300,1673,971
25917,720,5,197
25917,1500,-6443,-7913
25918,300,-525,-996
25918,720,-778,-964
25918,1500,-11940,-6901
25919,300,-1063,-718
25919,720,-1170,-30
25919,1500,4492,2282
25920,300,-2070,-1554
25920,720,-2829,-2953
25920,1500,-5601,-10613
25921,300,-53,504
25921,720,-1678,-1423
25921,1500,-1533,350
25922,300,686,943
25922,720,481,-1820
25922,1500,6783,4815
25923,300,768,-2007
25923,720,655,-4951
25923,1500,-2831,-10714
25924,300,995,-1073
25924,720,1688,-912
25924,1500,4083,2040
25925,300,587,-1229
25925,720,1847,-1221
25925,1500,-3139,-11239
25926,300,1231,1096
25926,720,2027,1032
25926,1500,5585,3402
25927,300,1322,1204
25927,720,1956,3167
25927,1500,7439,13656
25928,300,478,280
25928,720,6753,7902
25928,1500,20128,20862
25929,300,-100,536
25929,720,4825,7120
25929,1500,11288,10834
25930,300,-1151,-636
25930,720,-1570,-1053
25930,1500,2676,3709
25931,300,-506,-1323
25931,720,-3546,-4108
25931,1500,-10367,-13475
25932,300,1485,499
25932,720,683,-1327
25932,1500,5921,4753
25933,300,1278,583
25933,720,428,529
25933,1500,-1948,-5230
25934,300,421,413
25934,720,3240,3367
25934,1500,14386,12916
25935,300,-1151,-326
25935,720,507,2187
25935,1500,1197,2128
25936,300,295,-496
25936,720,115,-876
25936,1500,14390,18012
25937,300,-668,-2459
25937,720,-2601,-4267
25937,1500,-15070,-17220
25938,300,431,-614
25938,720,930,-103
25938,1500,-1181,-5818
25939,300,70,1124
25939,720,2334,1930
25939,1500,10546,6649
25940,300,-1146,-1289
25940,720,-2454,-3025
25940,1500,-1765,-4482
25941,300,841,305
25941,720,3257,3899
25941,1500,20344,25107
25942,300,-584,318
25942,720,52,543
25942,1500,296,-1264
25943,300,-388,-802
25943,720,1878,1423
25943,1500,7744,4659
25944,300,1341,464
25944,720,3418,3057
25944,1500,13536,18984
25945,300,2504,1563
25945,720,11380,7687
25945,1500,19920,16456
25946,300,-321,-175
25946,720,-1921,-872
25946,1500,3634,4995
25947,300,-456,-837
25947,720,-2094,-1893
25947,1500,-3441,-6728
25948,300,-1809,-1527
25948,720,-4855,-3764
25948,1500,-27513,-27414
25949,300,492,-785
25949,720,3549,1806
25949,1500,14640,14887
25950,300,845,-392
25950,720,2560,1586
25950,1500,8726,14552
25951,300,-406,-201
25951,720,-813,-644
25951,1500,-18748,-21384
25952,300,-213,930
25952,720,2017,4341
25952,1500,7314,13427
25953,300,1071,633
25953,720,3369,1724
25953,1500,12803,10155
25954,300,-580,-392
25954,720,8018,6499
25954,1500,3599,-1716
25955,300,-15,-273
25955,720,-439,-1356
25955,1500,-21,-2526
25956,300,2088,1576
25956,720,3028,-80
25957,300,-327,285
25957,720,-77,935
25957,1500,-13111,-17165
25958,300,-1706,-1149
25958,720,-4804,-3021
25958,1500,-4848,-604
25959,300,-867,-840
25959,720,-3618,-3886
25959,1500,-3163,-7029
25960,300,404,-277
25960,720,-1251,-1425
25960,1500,-7107,-8235
25961,300,-195,-526
25961,720,-1043,79
25961,1500,-10368,-12587
25962,300,1708,1466
25962,720,1251,869
25962,1500,-692,-905
25963,300,704,1132
25963,720,5586,5157
25963,1500,34792,29282
25964,300,-741,187
25964,720,-352,-346
25964,1500,-4826,-8343
25965,300,-88,-317
25965,720,-925,-684
25965,1500,-3288,-4737
25966,300,598,-28
25966,720,-751,-1108
25966,1500,313,-2003
25967,300,-1030,-695
25967,720,-1240,1141
25967,1500,6706,12768
25968,300,17,-551
25968,720,620,-1042
25968,1500,5826,1596
25969,300,-848,-1736
25969,720,-5047,-2736
25969,1500,5298,12819
25970,300,1953,1314
25970,720,2535,1739
25970,1500,15440,13388
25971,300,1860,868
25971,720,4332,3914
25971,1500,5028,6724
25972,300,-249,-349
25972,720,-502,-1100
25972,1500,-3917,147
25973,300,1069,735
25973,720,-806,-67
25973,1500,-2665,-5308
25974,300,-1059,-149
25974,720,-628,-198
25974,1500,-2483,-4356
25975,300,-345,-1309
25975,720,-1374,-2097
25975,1500,-233,-1455
25976,300,-763,-1016
25976,720,-2275,-1970
25976,1500,-3947,-7484
25977,300,836,1219
25977,720,1504,1228
25977,1500,2632,2880
25978,300,6,186
25978,720,411,1817
25978,1500,26419,24416
25979,300,1751,2509
25979,720,3123,3288
25979,1500,14241,13538
25980,300,-192,887
25980,720,-2476,-1669
25980,1500,9525,11958
25981,300,-592,-566
25981,720,-876,-1455
25981,1500,-1818,-3931
25982,300,256,-748
25982,720,3218,3619
25982,1500,12119,16241
25983,300,243,-150
25983,720,-795,-192
25983,1500,2062,3170
25984,300,-23,52
25984,720,-2261,-2694
25984,1500,-1700,-1841
25985,300,2334,539
25985,720,4208,2915
25985,1500,20810,23551
25986,300,308,711
25986,720,-1717,-1373
25986,1500,-3187,-4484
25987,300,1523,970
25987,720,3898,827
25987,1500,5501,1970
25988,300,-1890,-1872
25988,720,-2616,-3272
25988,1500,-4555,-4508
25989,300,890,911
25989,720,2637,2992
25989,1500,5115,3555
25990,300,2632,2102
25990,720,4702,3664
25990,1500,12911,7425
25991,300,-259,-195
25991,720,-1165,-924
25991,1500,-337,-280
25992,300,-1043,-2149
25992,720,-957,-3688
25992,1500,-1944,-3365
25993,300,-178,-878
25993,720,-3331,-3612
25993,1500,-15556,-17031
25994,300,658,31
25994,720,2211,2717
25994,1500,674,-6756
25995,300,-480,-1403
25995,720,-207,-1560
25995,1500,-181,-2287
25996,300,-167,-109
25996,720,-133,-894
25996,1500,-761,1068
25997,300,-23,-343
25997,720,-3385,-1004
25997,1500,2964,14551
25998,300,1727,557
25998,720,1225,2880
25998,1500,21784,35564
25999,300,-114,470
25999,720,3763,5275
25999,1500,8471,9885
26000,300,598,-603
26000,720,2301,563
26000,1500,5233,10395
26001,300,-1244,-1023
26001,720,-2672,-2886
26001,1500,-9120,-13563
26002,300,4,239
26002,720,4431,4198
26002,1500,15070,15056
26003,300,-1760,-629
26003,720,-4528,-2127
26003,1500,-8918,-7007
26004,300,-372,505
26004,720,1609,2228
26004,1500,-1361,-7713
26005,300,-300,543
26005,720,-155,1896
26005,1500,1386,6553
26006,300,124,843
26006,720,-88,753
26006,1500,-9203,-12765
26007,300,290,865
26007,720,1714,1788
26007,1500,-6315,-9868
26008,300,-662,-317
26008,720,-3413,-2867
26008,1500,-11621,-6668
26009,300,-124,-445
26009,720,1210,556
26009,1500,4562,2258
26010,300,315,-193
26010,720,679,1406
26010,1500,9062,13943
26011,300,-748,-234
26011,720,-957,1292
26011,1500,3062,5772
26012,300,-450,117
26012,720,-1637,-1867
26012,1500,1982,4105
26013,300,3583,1378
26013,720,6426,3447
26013,1500,1315,-6019
26014,300,-1267,-1142
26014,720,-1751,651
26014,1500,-164,4668
26015,300,277,327
26015,720,1262,1957
26015,1500,1017,1779
26016,300,716,-209
26016,720,5708,2606
26016,1500,17595,20437
26017,300,480,852
26017,720,295,-184
26018,300,281,177
26018,720,2620,1592
26018,1500,7643,8395
26019,300,268,-1485
26019,720,-261,-3279
26019,1500,-8213,-15381
26020,300,1760,492
26020,720,1612,1070
26020,1500,-1835,-8030
26021,300,-841,-404
26021,720,-1796,-1038
26021,1500,-7825,-14322
26022,300,-218,-704
26022,720,-2624,-3563
26022,1500,-5574,-7532
26023,300,271,477
26023,720,358,265
26023,1500,3297,2733
26024,300,-222,-363
26024,720,1431,2364
26024,1500,7364,10756
26025,300,1931,93
26025,720,3042,801
26025,1500,5500,3077
26026,300,-101,-421
26026,720,-55,-1286
26026,1500,-9879,-11639
26027,300,534,105
26027,720,-476,-724
26027,1500,-6474,-7625
26028,300,-440,-1271
26028,720,-3166,-4016
26028,1500,-14106,-15863
26029,300,1826,706
26029,720,1557,-138
26029,1500,10874,11003
26030,300,-869,661
26030,720,-565,747
26030,1500,-15592,-12999
26031,300,529,375
26031,720,1291,440
26031,1500,1163,-4213
26032,300,-2066,-1259
26032,720,-1796,207
26032,1500,103,4470
26033,300,-393,-78
26033,720,-613,-69
26033,1500,-269,508
26034,300,601,163
26034,720,362,640
26034,1500,6127,1318
26035,300,864,-111
26035,720,-445,-315
26035,1500,1659,2280
26036,300,848,527
26036,720,895,111
26036,1500,-5881,-5692
26037,300,839,282
26037,720,2155,3276
26037,1500,-5701,-3250
26038,300,1150,-57
26038,720,2929,2902
26038,1500,2189,487
26039,300,678,314
26039,720,-193,-946
26039,1500,1892,-3951
26040,300,996,1240
26040,720,-2260,-5793
26040,1500,-12929,-19637
26041,300,68,241
26041,720,1682,1540
26041,1500,12961,10055
26042,300,154,2135
26042,720,1077,3866
26042,1500,5053,12796
26043,300,1606,1388
26043,720,1271,1089
26043,1500,697,5668
26044,300,-1505,-1485
26044,720,-2523,-2580
26044,1500,2406,-36
26045,300,-977,-819
26045,720,-684,-757
26045,1500,-8414,-11203
26046,300,355,-467
26046,720,4283,2002
26046,1500,4486,-1709
26047,300,1375,533
26047,720,4284,2831
26047,1500,13710,13488
26048,300,-291,732
26048,720,2605,5191
26048,1500,6535,7968
26049,300,-24,-210
26049,720,1940,3479
26049,1500,14495,17146
26050,300,-620,270
26050,720,605,789
26050,1500,3005,487
26051,300,-981,-603
26051,720,-9629,-6664
26052,300,451,669
26052,720,-62,1048
26052,1500,999,2741
26053,300,28,-100
26053,720,799,652
26053,1500,11279,13897
26054,300,979,516
26054,720,1172,2677
26054,1500,-1022,3318
26055,300,-824,-1000
26055,720,1324,2170
26055,1500,8821,8244
26056,300,-1552,-355
26056,720,-5594,626
26056,1500,-6457,2792
26057,300,-45,-1938
26057,720,95,-2252
26057,1500,7076,6983
26058,300,-429,-503
