match_id,times,tot_gold_rad,tot_gold_dire,tot_xp_rad,tot_xp_dire
31146,720,16915,14547,17849,16001
31146,1500,39805,39461,41633,42877
31147,300,5220,4858,5940,5779
31147,720,14595,13950,17562,15527
31147,1500,39093,34946,42163,36788
31148,300,5855,5113,6360,6107
31148,720,16899,16040,16764,18915
31148,1500,38841,48669,41465,52406
31149,300,6696,5524,6860,7320
31149,720,18157,15391,19799,18165
31149,1500,50955,46122,57047,50176
31150,300,6871,5125,7317,6354
31150,720,17852,15082,20408,17604
31150,1500,50594,41535,62054,48093
31151,300,6670,5470,6223,5619
31151,720,15804,13414,18194,15176
31151,1500,42125,35113,43686,34341
31152,300,5284,6249,6340,6567
31152,720,15080,19629,15307,18624
31152,1500,34045,46899,36379,50419
31153,300,4379,5544,5568,6760
31153,720,12637,17330,16419,18113
31153,1500,39311,53597,45143,54369
31154,300,5028,5915,5091,6786
31154,720,15558,17247,16367,16320
31154,1500,46326,45974,50498,47048
31155,300,4867,5484,6472,6525
31155,720,15594,16233,18785,18725
31155,1500,45248,42213,58822,48230
31156,300,6179,6333,6998,6691
31156,720,16276,16256,18553,17092
31156,1500,41472,49939,47710,53137
31157,300,4758,4516,6278,5946
31157,720,14714,12007,19879,15081
31157,1500,38227,36120,50424,40288
31158,300,5667,4672,5802,5170
31158,720,15690,13172,16740,14201
31158,1500,43021,40057,46567,44634
31159,300,4584,4305,6176,5105
31159,720,16785,13509,18201,14325
31159,1500,41866,38695,49605,45307
31160,300,7103,4967,6769,5205
31160,720,16331,15595,16530,15868
31160,1500,34932,46460,34654,46649
31161,300,5585,6543,5389,6797
31161,720,16951,16706,17309,16181
31161,1500,49902,39012,50497,41490
31162,300,4965,6214,4551,7590
31162,720,15790,18445,15341,17616
31162,1500,41503,43420,40317,47417
31163,300,5317,4925,6665,6088
31163,720,15407,14996,17230,17565
31163,1500,36857,40125,40901,46714
31164,300,5459,5355,5962,5770
31164,720,15837,15488,17619,16179
31164,1500,44627,43279,49717,49349
31165,300,4840,4846,5872,6019
31165,720,10985,12818,13102,15849
31165,1500,31581,37075,35751,43316
31166,300,5738,4933,6189,5134
31166,720,16374,14279,17156,14534
31166,1500,41509,37351,44448,40620
31167,300,5952,5419,4457,5508
31167,720,14256,15050,13631,14648
31167,1500,40604,35551,38656,36486
31168,300,6575,5657,5941,6833
31168,720,15920,16491,15665,19511
31168,1500,45768,39501,47722,42514
31169,300,6478,5937,6531,6132
31169,720,20272,15114,18409,14241
31169,1500,43620,46223,45110,49254
31170,300,6080,5136,6172,5963
31170,720,15566,16264,17366,18037
31170,1500,35384,41552,39198,45590
31171,300,6695,5384,6460,5872
31171,720,17258,15059,17573,15320
31171,1500,45576,34373,45283,31008
31172,300,4770,6701,6549,7363
31172,720,16203,17481,18492,16211
31172,1500,64392,33257,52496,30349
31173,300,4613,4189,6469,5701
31173,720,11949,13818,16241,15702
31173,1500,33425,40750,38195,46107
31174,300,5865,7306,6475,7346
31174,720,17190,17635,16454,20468
