match_id,times,rad_gold_adv,rad_xp_adv
12339,1500,-3,-7819
12340,300,-1190,-1432
12340,720,-1595,-2845
12340,1500,-3031,-3268
12341,300,-2115,-1181
12341,720,-11895,-6874
12342,300,-863,-368
12342,720,-1176,-3424
12342,1500,-3628,-9297
12343,300,5,-162
12343,720,1635,1249
12343,1500,7640,10222
12344,300,115,807
12344,720,-1025,344
12344,1500,-1925,267
12345,300,871,-469
12345,720,2515,1374
12345,1500,-71,-2781
12346,300,64,-528
12346,720,1001,1471
12346,1500,6986,10671
12347,300,1610,235
12347,720,4612,3729
12347,1500,4769,4315
12348,300,6,-758
12348,720,-2454,-4158
12348,1500,-9109,-11023
12349,300,-680,-1482
12349,720,-3014,-4425
12349,1500,-1749,-2897
12350,300,-1036,-1188
12350,720,-5062,-2645
12350,1500,-11346,-7496
12351,300,15,-1132
12351,720,-1380,-581
12351,1500,9863,17254
12352,300,290,-737
12352,720,-4137,-3237
12352,1500,-22966,-11410
12353,300,-1057,-409
12353,720,-714,-1038
12353,1500,-1928,-3374
12354,300,357,979
12354,720,4162,4819
12354,1500,22474,18493
12355,300,466,901
12355,720,4474,4993
12355,1500,17701,19370
12356,300,-686,1068
12356,720,-162,1495
12356,1500,11611,10789
12357,300,-402,2
12357,720,-611,-9
12357,1500,7327,6146
12358,300,517,-276
12358,720,4055,1196
12358,1500,12843,11242
12359,300,-370,-853
12359,720,-1014,-2846
12359,1500,6122,6724
12360,300,-127,-218
12360,720,-4931,-3896
12360,1500,-9393,-9382
12361,300,-716,-1322
12361,720,-1155,-580
12361,1500,-10178,-9149
12362,300,-1435,-212
12362,720,1374,3923
12362,1500,10873,14186
12363,300,285,1268
12363,720,461,1894
12363,1500,7990,9370
12364,300,-2339,-1409
12364,720,-458,-924
12364,1500,2209,3619
12365,300,40,-107
12365,720,947,903
12365,1500,-590,-999
12366,300,-104,-1091
12366,720,-2597,-3858
12366,1500,5381,-6
12367,300,-336,62
12367,720,-4461,-2683
12367,1500,-117,-243
12368,300,1,-616
12368,720,1984,597
12368,1500,25168,17606
12369,300,-97,984
12369,720,-1823,-68
12369,1500,1786,2284
12370,300,-660,-308
12370,720,366,-1563
12370,1500,4752,4905
12371,300,-792,262
12371,720,7794,9984
12371,1500,24324,24992
12372,300,-47,834
12372,720,1478,2598
12372,1500,-32,844
12373,300,974,1147
12373,720,678,456
12373,1500,5729,7422
12374,300,-979,-473
12374,720,-1707,-1086
12374,1500,-2317,-2203
12375,300,235,865
12375,720,1853,2798
12375,1500,2993,5917
12376,300,528,1408
12376,720,1575,3685
12376,1500,13725,18314
12377,300,-231,177
12377,720,1672,1831
12377,1500,9079,6632
12378,300,-2392,-3156
12378,720,-10230,-9472
12379,300,-1419,-196
12379,720,854,2426
12379,1500,2366,1129
12380,300,-1287,-881
12380,720,-2611,-2803
12380,1500,-2215,-6363
12381,300,1590,655
12381,720,1979,-396
12381,1500,5805,-1754
12382,300,-527,-2067
12382,720,-1396,-3837
12382,1500,-858,-10408
12383,300,-499,-72
12383,720,-1352,-1175
12383,1500,4146,9756
12384,300,-1187,-1134
12384,720,-91,1264
12384,1500,-4691,-4586
12385,300,-1319,-856
12385,720,286,1412
12385,1500,-3852,-4962
12386,300,47,-595
12386,720,520,-514
12386,1500,-4660,-7864
12387,300,-1666,-438
12387,720,-996,-831
12387,1500,-756,-4685
12388,300,1680,758
12388,720,5128,2384
12388,1500,27302,18218
12389,300,777,125
12389,720,354,-1364
12389,1500,11303,11476
12390,300,1127,1086
12390,720,1599,1263
12390,1500,19128,19063
12391,300,-986,738
12391,720,-1353,-472
12391,1500,-1459,-684
12392,300,43,-223
12392,720,-689,-805
12392,1500,-4169,-4654
12393,300,570,291
12393,720,1348,-1385
12393,1500,9982,-1756
12394,300,-539,25
12394,720,-1171,-747
12394,1500,-3465,-4434
12395,300,-82,-384
12395,720,-2791,-4009
12395,1500,-21985,-26930
12396,300,-993,-1444
12396,720,-4275,-4383
12396,1500,-17908,-19901
12397,300,-1133,-760
12397,720,-1057,-775
12397,1500,402,-102
12398,300,-1070,-507
12398,720,-1877,-2329
12398,1500,-13242,-17708
12399,300,675,306
12399,720,3510,2127
12399,1500,27921,22201
12400,300,-1645,-1341
12400,720,-3725,-6659
12400,1500,-17694,-21180
12401,300,-958,-1085
12401,720,-2634,-3192
12401,1500,-5098,-4951
12402,300,469,302
12402,720,1447,1199
12402,1500,6262,6471
12403,300,2133,1346
12403,720,-127,-2030
12403,1500,-2454,-6206
12404,300,-22,203
12404,720,670,1516
12404,1500,1951,-89
12405,300,-420,-1219
12405,720,1646,264
12405,1500,-2789,-8889
12406,300,-602,-1172
12406,720,-760,-2509
12406,1500,7875,11189
12407,300,389,903
12407,720,64,40
12407,1500,-5553,-4515
12408,300,-781,-120
12408,720,-1893,212
12408,1500,-57,7300
12409,300,102,-548
12409,720,500,56
12409,1500,-5674,-6130
12410,300,788,-89
12410,720,355,884
12410,1500,-4322,-4660
12411,300,-990,-1044
12411,720,-2167,-1640
12411,1500,-11513,-8304
12412,300,1883,1297
12412,720,973,-760
12412,1500,4103,1599
12413,300,23,922
12413,720,-3391,-2173
12413,1500,-2413,1448
12414,300,1581,1247
12414,720,3594,2134
12414,1500,12144,5094
12415,300,-1152,-1101
12415,720,-337,-919
12415,1500,-11285,-18856
12416,300,-579,-164
12416,720,552,-264
12416,1500,-1688,-4055
12417,300,-2077,-2038
12417,720,-1956,-1323
12417,1500,-4329,-3245
12418,300,-384,-547
12418,720,1473,1361
12418,1500,8145,7450
12419,300,2683,1746
12419,720,4757,3956
12419,1500,2862,3992
12420,300,690,25
12420,720,2335,247
12420,1500,5904,8079
12421,300,-2970,-2938
12421,720,-9018,-8642
12421,1500,-13543,-16151
12422,300,37,-1064
12422,720,775,315
12422,1500,3578,-5750
12423,300,-1339,-1975
12423,720,-1122,-2035
12423,1500,2377,1762
12424,300,-1037,-315
12424,720,-230,380
12424,1500,994,284
12425,300,360,622
12425,720,-1868,-508
12425,1500,-7585,-7161
12426,300,972,787
12426,720,523,-417
12426,1500,241,2313
12427,300,737,523
12427,720,-592,694
12427,1500,-1787,1243
12428,300,211,983
12428,720,1604,596
12428,1500,-1232,57
12429,300,175,-206
12429,720,-2015,-3167
12429,1500,-9069,-12186
12430,300,-28,-258
12430,720,1268,-90
12430,1500,12642,20250
12431,300,313,130
12431,720,1065,656
12431,1500,-6726,-12195
12432,300,-2340,-1948
12432,720,-3485,-1041
12432,1500,5926,9886
12433,300,-1036,-2128
12433,720,-3512,-3111
12433,1500,-11269,-12696
12434,300,1208,1249
12434,720,2139,955
12434,1500,12707,9757
12435,300,414,655
12435,720,137,-1197
12435,1500,2179,69
12436,300,-45,363
12436,720,-2071,-1706
12436,1500,-7357,-9025
12437,300,-1542,-565
12437,720,-2576,-2988
12437,1500,-4124,-6082
12438,300,914,-692
12438,720,2279,130
12438,1500,11555,13534
12439,300,-362,631
12439,720,-1470,-793
12439,1500,-1257,-382
12440,300,340,196
12440,720,1144,-349
12440,1500,-1217,-4177
12441,300,709,1082
12441,720,1254,395
12441,1500,-2125,-4806
12442,300,615,848
12442,720,-593,775
12442,1500,3929,4096
12443,300,-1055,-1724
12443,720,1181,735
12443,1500,-4918,-9959
12444,300,-513,866
12444,720,-397,852
12444,1500,5673,7877
12445,300,259,1944
12445,720,7481,7039
12445,1500,17512,14936
12446,300,-342,26
12446,720,185,781
12446,1500,-2557,-5669
12447,300,275,557
12447,720,1074,-61
12447,1500,-5132,-8381
12448,300,2058,2283
12448,720,4310,4201
12448,1500,8192,10068
12449,300,107,-60
12449,720,283,1523
12449,1500,-5473,-7038
12450,300,-420,-1034
12450,720,-1028,-1338
12450,1500,-4602,-5771
12451,300,-414,-20
12451,720,1001,2326
12451,1500,29082,28373
12452,300,-415,-543
12452,720,-1486,-26
12452,1500,4759,5386
12453,300,-1082,-826
12453,720,-1205,-441
12453,1500,-9572,-10119
12454,300,476,-489
12454,720,3078,2279
12454,1500,17726,12833
12455,300,-759,-802
12455,720,-113,-372
12455,1500,14559,9650
12456,300,-365,570
12456,720,-1348,-167
12456,1500,-5694,-652
12457,300,1226,1988
12457,720,3269,3538
12457,1500,16047,15091
12458,300,-992,-405
12458,720,-4519,-5040
12458,1500,-10564,-6899
12459,300,179,-67
12459,720,3249,2306
12459,1500,3367,9408
12460,300,798,143
12460,720,1601,444
12460,1500,6308,10083
12461,300,-1428,-1184
12461,720,-3270,-3976
12461,1500,3278,5095
12462,300,442,-1369
12462,720,83,-1508
12462,1500,7457,11041
12463,300,493,477
12463,720,3420,2278
12463,1500,-273,-1612
12464,300,344,120
12464,720,613,291
12464,1500,2523,5232
12465,300,-129,-32
12465,720,-259,-1518
12465,1500,-13264,-12727
12466,300,1808,2592
12466,720,4463,4225
12466,1500,12487,14616
12467,300,1883,1886
12467,720,3582,5869
12467,1500,15130,17572
12468,300,64,357
12468,720,466,112
12468,1500,6278,10450
12469,300,871,85
12469,720,5532,3028
12469,1500,30830,19339
12470,300,-1217,-1412
12470,720,-2695,-1467
12470,1500,-5723,-5673
12471,300,74,-26
12471,720,2342,2759
12471,1500,-1292,-1574
12472,300,-1234,-376
12472,720,258,1432
12472,1500,577,-2575
12473,300,223,1721
12473,720,2335,4941
12473,1500,7619,7827
12474,300,-88,978
12474,720,6581,6291
12474,1500,5375,1633
12475,300,434,1013
12475,720,2611,3870
12475,1500,7179,9224
12476,300,-818,-225
12476,720,-1703,-702
12476,1500,-1580,-1563
12477,300,1955,917
12477,720,-790,-2390
12477,1500,-5090,-5373
12478,300,1625,1326
12478,720,5091,3006
12478,1500,6,-3129
12479,300,1157,276
12479,720,4514,3860
12479,1500,24982,25488
12480,300,-99,-544
12480,720,192,-736
12480,1500,-8933,-13541
12481,300,573,1061
12481,720,3166,5660
12481,1500,11222,17901
12482,300,-830,-759
12482,720,463,1056
12482,1500,4883,9413
12483,300,-2456,-2004
12483,720,-3008,-1752
12483,1500,-1516,-4382
12484,300,-1268,-1014
12484,720,-1312,-488
12484,1500,4337,8019
12485,300,-554,-636
12485,720,-208,387
12485,1500,1356,6859
12486,300,-522,-1163
12486,720,-5880,-5566
12486,1500,-18784,-19235
12487,300,-667,697
12487,720,-483,708
12487,1500,-12641,-8876
12488,300,-2213,-971
12488,720,-254,323
12488,1500,786,443
12489,300,743,-636
12489,720,1253,-666
12489,1500,17721,18725
12490,300,-900,-200
12490,720,756,1412
12490,1500,-121,-2043
12491,300,-119,-606
12491,720,2206,2386
12491,1500,11610,16936
12492,300,78,-1147
12492,720,236,-1286
12492,1500,-740,-5305
12493,300,1173,-462
12493,720,-2683,-3125
12493,1500,-10091,-14688
12494,300,-477,60
12494,720,-2047,-1741
12494,1500,-5486,-7895
12495,300,-146,-336
12495,720,1263,1387
12495,1500,3888,4649
12496,300,-437,122
12496,720,-740,2245
12496,1500,10053,8608
12497,300,828,551
12497,720,1710,1566
12497,1500,-1469,-5504
12498,300,-2189,-1170
12498,720,-8124,-5415
12498,1500,-20821,-16653
12499,300,-2456,-2130
12499,720,-6389,-4947
12499,1500,-15919,-17726
12500,300,-60,458
12500,720,-4232,-2679
12500,1500,-1539,-5598
12501,300,735,540
12501,720,3858,3120
12501,1500,-461,-718
12502,300,-984,-417
12502,720,1408,1707
12502,1500,514,661
12503,300,2476,1920
12503,720,11463,7277
12503,1500,18674,19706
12504,300,-360,-327
12504,720,-2244,-2018
12504,1500,1018,-1950
12505,300,1432,1489
12505,720,1202,879
12505,1500,3680,3210
12506,300,2145,871
12506,720,3493,370
12506,1500,7373,7261
12507,300,1352,878
12507,720,3500,1360
12507,1500,1201,1709
12508,300,107,176
12508,720,304,304
12508,1500,-3351,794
12509,300,157,-702
12509,720,1822,508
12509,1500,-12046,-7897
12510,300,-1568,-1689
12510,720,-2448,-2953
12510,1500,-11891,-13751
12511,300,107,246
12511,720,-2217,-1152
12511,1500,-2697,-543
12512,300,588,1077
12512,720,1702,1279
12512,1500,6268,3504
12513,300,176,841
12513,720,-3632,-1225
12513,1500,-8716,-10155
12514,300,271,-131
12514,720,4034,3550
12515,300,-1897,-880
12515,720,-500,2505
12515,1500,-10444,-10163
12516,300,-152,604
12516,720,-551,1166
12516,1500,-1593,2870
12517,300,-1252,-1267
12517,720,-6984,-7212
12517,1500,-25712,-23711
12518,300,189,337
12518,720,1192,1515
12518,1500,5870,5216
12519,300,2078,2025
12519,720,1315,1886
12519,1500,-1838,-6103
12520,300,-1051,-1171
12520,720,-2574,-2491
12520,1500,-33665,-24798
12521,300,131,41
12521,720,-2248,-2566
12521,1500,1635,1246
12522,300,-115,224
12522,720,-1248,-1281
12522,1500,5201,9057
12523,300,843,899
12523,720,5886,7208
12523,1500,31215,23483
12524,300,100,-74
12524,720,-523,-649
12524,1500,-8838,-17108
12525,300,12,-228
12525,720,-1283,-974
12525,1500,-7400,-8950
12526,300,-1315,-2049
12526,720,-2903,-3255
12526,1500,-7060,-9304
12527,300,653,576
12527,720,-122,1027
12527,1500,2645,5134
12528,300,1217,592
12528,720,-532,-1114
12528,1500,-5579,-8334
12529,300,-1084,-388
12529,720,-932,487
12529,1500,-448,-2286
12530,300,512,-710
12530,720,4750,2665
12530,1500,4768,-3198
12531,300,1849,2111
12531,720,798,-758
12531,1500,27245,25341
12532,300,-1808,-1094
12532,720,-235,217
12532,1500,-6192,-9398
12533,300,72,-314
12533,720,310,884
12533,1500,6383,8159
12534,300,363,1054
12534,720,1986,2263
12534,1500,12614,17957
12535,300,-235,70
12535,720,-2546,262
12535,1500,-5958,-6834
12536,300,1499,1561
12536,720,1589,4115
12536,1500,1715,3592
12537,300,-302,43
12537,720,-2061,-3215
12537,1500,-7517,-10613
12538,300,-2194,-1476
12538,720,-12051,-8406
12538,1500,-41805,-28684
12539,300,-428,-155
12539,720,-2429,-959
12539,1500,-5780,124
12540,300,-17,-26
12540,720,1838,581
12540,1500,-3377,-4743
12541,300,-1959,-890
12541,720,-2700,-1372
12541,1500,-13851,-8760
12542,300,162,445
12542,720,-511,612
12542,1500,3794,3695
12543,300,-2149,-1172
12543,720,-1928,-1054
12543,1500,-3498,-3290
12544,300,454,784
12544,720,2169,4650
12544,1500,16371,19761
12545,300,247,-575
12545,720,1426,-110
12545,1500,3248,12423
12546,300,1095,1838
12546,720,2032,3543
12546,1500,8358,12833
12547,300,-32,-619
12547,720,1324,636
12548,300,72,157
12548,720,528,1236
12548,1500,-1934,-2457
12549,300,16,-274
12549,720,1306,-1871
12549,1500,14894,13064
12550,300,-761,-393
12550,720,-1947,-3291
12550,1500,-5677,-8322
12551,300,-375,-510
12551,720,2645,4359
12551,1500,8564,11569
12552,300,-774,-718
12552,720,-1684,-2333
12552,1500,-18005,-22094
12553,300,241,625
12553,720,2765,2640
12553,1500,15107,20564
12554,300,-94,-619
12554,720,-7,136
12554,1500,9351,8838
12555,300,-1086,-251
12555,720,-1208,-1848
12555,1500,-8719,-6656
12556,300,17,272
12556,720,-3900,-3303
12556,1500,502,-3814
12557,300,-17,687
12557,720,-2109,-408
12557,1500,-4919,-6394
12558,300,-134,-187
12558,720,257,-1544
12558,1500,-7244,-13768
12559,300,-725,-1545
12559,720,-2672,-3389
12559,1500,-13891,-9991
12560,300,-2518,-761
12560,720,-6366,-3175
12560,1500,1591,7516
12561,300,117,-131
12561,720,419,26
12561,1500,-282,1866
12562,300,909,-340
12562,720,1396,611
12562,1500,13153,16511
12563,300,270,-508
12563,720,-62,-3607
12563,1500,7732,9372
12564,300,-1149,-574
12564,720,-1543,-1304
12564,1500,-6064,-3914
12565,300,-2551,-2285
12565,720,-2673,-1885
12565,1500,-1436,-2416
12566,300,108,-710
12566,720,641,-906
12566,1500,6759,5513
12567,300,796,533
12567,720,-49,6
12567,1500,-7313,-10405
12568,300,-504,-751
12568,720,140,814
12568,1500,-3275,-3145
12569,300,185,128
12569,720,2489,2431
12569,1500,432,191
12570,300,1979,2166
12570,720,2720,4085
12570,1500,19723,18092
12571,300,741,484
12571,720,-160,818
12571,1500,1089,-1052
12572,300,2217,1645
12572,720,2984,3456
12572,1500,4309,6153
12573,300,-980,-564
12573,720,-6769,-6010
12573,1500,-42787,-25463
12574,300,-414,-1657
12574,720,-5889,-6483
12574,1500,-5583,-4901
12575,300,-1020,-1103
12575,720,-2019,-791
12575,1500,8338,10887
12576,300,787,1579
12576,720,2087,2258
12576,1500,17518,14779
12577,300,1663,841
12577,720,4039,1673
12577,1500,19490,12390
12578,300,1106,646
12578,720,4911,4924
12578,1500,13935,15020
12579,300,260,-81
12579,720,1132,1128
12579,1500,12512,9983
12580,300,776,-161
12580,720,2285,759
12580,1500,3723,3319
12581,300,372,-1197
12581,720,1118,937
12581,1500,-344,1321
12582,300,-302,-359
12582,720,1023,320
12582,1500,-2879,-2718
12583,300,-416,-683
12583,720,251,-565
12583,1500,-2379,-7474
12584,300,-516,-1164
12584,720,-2707,-2393
12584,1500,452,894
12585,300,-175,-494
12585,720,-5764,-8276
12585,1500,-23165,-26776
12586,300,-709,-1361
12586,720,-2326,-3062
12586,1500,-108,-788
12587,300,308,-113
12587,720,374,1034
12587,1500,-7591,-7357
12588,300,1488,1190
12588,720,4409,4179
12588,1500,12565,9229
12589,300,-886,-886
12589,720,1125,1980
12589,1500,6730,16030
12590,300,887,125
12590,720,2606,2255
12590,1500,-362,-2694
12591,300,1022,2232
12591,720,6426,8231
12591,1500,21385,10925
12592,300,297,-918
12592,720,7675,2579
12592,1500,13918,1220
12593,300,-1556,-199
12593,720,839,3707
12593,1500,8828,22337
12594,300,65,246
12594,720,-1146,-1950
12594,1500,2995,4441
12595,300,-1145,-795
12595,720,-308,-543
12595,1500,473,-1611
12596,300,-176,-689
12596,720,1516,1206
12596,1500,6306,9965
12597,300,622,714
12597,720,3705,3054
12597,1500,1185,-765
12598,300,-1317,-983
12598,720,-3213,-3961
12598,1500,-4724,-12385
12599,300,-954,-1241
12599,720,-956,-2037
12599,1500,-8276,-10919
12600,300,134,-73
12600,720,1825,999
12600,1500,329,-1699
12601,300,1821,278
12601,720,2399,-818
12601,1500,6776,3761
12602,300,-1254,-1274
12602,720,-3131,-920
12602,1500,997,2742
12603,300,-96,677
12603,720,1492,1838
12603,1500,7596,9884
12604,300,-898,-868
12604,720,-606,-1460
12604,1500,-19896,-17833
12605,300,430,333
12605,720,98,49
12605,1500,2168,1261
12606,300,-1980,-1573
12606,720,-5454,-4957
12606,1500,-25383,-26438
12607,300,-640,437
12607,720,-787,327
12607,1500,22558,19330
12608,300,-111,141
12608,720,863,1456
12608,1500,8176,11046
12609,300,-210,-458
12609,720,2135,1896
12609,1500,3427,2806
12610,300,873,894
12610,720,-2369,-2029
12610,1500,-2795,-1846
12611,300,733,191
12611,720,198,841
12611,1500,-3951,-2570
12612,300,71,-558
12612,720,-1734,-3233
12612,1500,1758,1395
12613,300,387,699
12613,720,-870,-2735
12613,1500,-352,-5174
12614,300,477,16
12614,720,233,-777
12614,1500,-2867,-7035
12615,300,1250,-83
12615,720,3122,685
12615,1500,-1049,-4866
12616,300,-1804,-559
12616,720,-1331,-215
12616,1500,-13286,-15650
12617,300,-137,154
12617,720,2997,6251
12617,1500,7564,17965
12618,300,-890,-610
12618,720,-2401,-3110
12618,1500,-4402,-7063
12619,300,642,468
12619,720,1502,198
12619,1500,-301,-585
12620,300,-809,150
12620,720,126,2567
12620,1500,12923,15233
12621,300,-610,-2749
12621,720,-2149,-4671
12621,1500,-6829,-12378
12622,300,313,101
12622,720,-1479,-1468
12622,1500,-4293,-9033
12623,300,-258,168
12623,720,2897,1604
12623,1500,8902,8584
12624,300,267,326
12624,720,958,-495
12624,1500,8918,3726
12625,300,-1189,-1155
12625,720,494,-706
12625,1500,-813,-1509
12626,300,688,742
12626,720,1208,-1412
12626,1500,-5765,-13274
12627,300,2056,2099
12627,720,1830,4110
12627,1500,1860,2761
12628,300,689,152
12628,720,-996,-1667
12628,1500,-16320,-19962
12629,300,-165,-161
12629,720,1202,1717
12629,1500,3298,6182
12630,300,611,164
12630,720,-556,-2305
12630,1500,13713,3386
12631,300,392,342
12631,720,1594,2217
12631,1500,14188,9431
12632,300,-1081,-333
12632,720,1202,2005
12633,300,-1259,-1441
12633,720,-5991,-2844
12634,300,-1395,25
12634,720,-1811,-157
12634,1500,-1875,-3278
12635,300,915,910
12635,720,4496,3723
12635,1500,2840,4467
12636,300,1597,1728
12636,720,2661,3456
12636,1500,4984,9192
12637,300,1307,1496
12637,720,2197,2153
12637,1500,91,2260
12638,300,-487,713
12638,720,-281,212
12638,1500,5771,3937
12639,300,863,-191
12639,720,2388,1466
12639,1500,2453,9297
12640,300,-17,-1042
12640,720,2678,1029
12640,1500,4489,-2790
12641,300,1140,979
12641,720,2483,1797
12641,1500,6069,3974
12642,300,176,635
12642,720,1671,-31
12642,1500,-1641,-2690
12643,300,377,-856
12643,720,-740,-1368
12643,1500,-4998,-7284
12644,300,-1617,-2059
12644,720,-2606,-3851
12644,1500,-12399,-10299
12645,300,81,-200
12645,720,720,755
12645,1500,-4496,-4374
12646,300,-393,-514
12646,720,3755,2859
12646,1500,29990,26643
12647,300,356,-435
12647,720,-2921,-4040
12647,1500,-9988,-14916
12648,300,491,691
12648,720,-2303,-2593
12648,1500,-11488,-14103
12649,300,992,297
12649,720,3417,3316
12649,1500,823,-6275
12650,300,-86,244
12650,720,6315,4208
12650,1500,22285,18294
12651,300,-435,-47
12651,720,-2022,-1302
12651,1500,4123,7624
12652,300,915,458
12652,720,1657,777
12652,1500,2376,957
12653,300,-19,16
12653,720,-1738,-706
12653,1500,-17755,-17298
12654,300,-647,-379
12654,720,-468,1185
12654,1500,3765,1749
12655,300,767,680
12655,720,2020,1548
12655,1500,3275,1371
12656,300,-704,-1237
12656,720,-1410,-2400
12656,1500,-1526,-2898
12657,300,-3190,-1659
12657,720,-8347,-4424
12658,300,304,-429
12658,720,-732,-489
12658,1500,1388,-2136
12659,300,732,616
12659,720,3264,1997
12659,1500,14822,9617
12660,300,388,263
12660,720,271,273
12660,1500,-6876,-7611
12661,300,1583,1198
12661,720,7818,8036
12661,1500,19105,19882
12662,300,443,1491
12662,720,-143,-541
12662,1500,2516,4800
12663,300,359,-130
12663,720,769,-1199
12663,1500,10158,13566
12664,300,534,1024
12664,720,2632,2944
12664,1500,4576,5174
12665,300,93,561
12665,720,242,-3069
12665,1500,11443,-901
12666,300,-1517,-184
12666,720,-1426,1786
12666,1500,1704,13205
12667,300,-219,109
12667,720,-1973,-1339
12667,1500,-6174,-8846
12668,300,-167,-376
12668,720,-1351,-1148
12668,1500,-2994,-7459
12669,300,-2221,-2092
12669,720,-3528,-4198
12669,1500,-16197,-21750
12670,300,956,2107
12670,720,3097,5539
12670,1500,11439,12799
12671,300,559,160
12671,720,750,-981
12671,1500,-2995,-8418
12672,300,55,-1120
12672,720,-2022,-2776
12672,1500,575,-4385
12673,300,-888,-1162
12673,720,-4120,-4136
12673,1500,-2159,-3603
12674,300,-1908,-1402
12674,720,-2851,-2235
12674,1500,10899,14513
12675,300,390,724
12675,720,-931,-384
12675,1500,-6944,-12363
12676,300,1122,733
12676,720,2003,2356
12676,1500,5753,5346
12677,300,-104,3
12677,720,953,-237
12677,1500,2220,4933
12678,300,-655,-189
12678,720,-4055,-2854
12678,1500,-13113,-14497
12679,300,309,-289
12679,720,1469,92
12679,1500,-1121,-5090
12680,300,-640,632
12680,720,921,2573
12680,1500,-3223,69
12681,300,237,-114
12681,720,984,1341
12681,1500,-1364,-1353
12682,300,639,278
12682,720,3058,3868
12682,1500,6720,9998
12683,300,-2144,-1545
12683,720,-7258,-3712
12683,1500,-22031,-18985
12684,300,222,358
12684,720,-4112,-2463
12684,1500,-7528,-9255
12685,300,-80,-945
12685,720,-2423,-2573
12685,1500,-1486,2784
12686,300,1253,-31
12686,720,-2712,-3042
12686,1500,1756,-1833
12687,300,-373,-1455
12687,720,-765,-3266
12687,1500,567,-1540
12688,300,846,550
12688,720,48,242
12688,1500,4466,8514
12689,300,-797,-583
12689,720,403,-49
12689,1500,5823,10362
12690,300,-919,-1392
12690,720,-990,-1225
12690,1500,-4348,-7970
12691,300,-594,685
12691,720,-86,210
12691,1500,-6852,-12243
12692,300,595,859
12692,720,-1362,-2187
12692,1500,-23947,-14985
12693,300,-2784,-1445
12693,720,-2995,-1792
12693,1500,2842,5188
12694,300,873,303
12694,720,-1158,-4126
12694,1500,257,-2537
12695,300,221,-1175
12695,720,5013,696
12695,1500,28398,27238
12696,300,333,-782
12696,720,115,-924
12696,1500,-201,-3527
12697,300,300,702
12697,720,843,1452
12697,1500,11526,15776
12698,300,-648,-1752
12698,720,27,354
12698,1500,1817,1994
12699,300,391,782
12699,720,785,1816
12699,1500,1221,405
12700,300,1768,77
12700,720,1110,-766
12700,1500,8912,10495
12701,300,758,172
12701,720,-411,435
12701,1500,5141,4254
12702,300,527,563
12702,720,5686,6579
12702,1500,-5709,-6930
12703,300,761,777
12703,720,46,478
12703,1500,2107,2873
12704,300,-87,-2179
12704,720,-2221,-4146
12704,1500,-4760,-11142
12705,300,-700,-2083
12705,720,-7572,-10318
12705,1500,-35596,-39860
12706,300,-546,127
12706,720,-801,-1178
12706,1500,6917,8332
12707,300,503,343
12707,720,-895,292
12707,1500,-1954,-531
12708,300,1223,1242
12708,720,9334,6451
12708,1500,26404,16069
12709,300,849,549
12709,720,1506,1556
12709,1500,-1207,-3114
12710,300,43,504
12710,720,1027,2600
12710,1500,-3092,-7143
12711,300,-1324,-1092
12711,720,-3376,-4189
12711,1500,-8684,-10575
12712,300,-2115,-1004
12712,720,-6123,-3567
12712,1500,-18063,-11475
12713,300,-1139,-139
12713,720,35,321
12713,1500,573,-2350
12714,300,1188,847
12714,720,2154,592
12714,1500,10574,12150
12715,300,-694,30
12715,720,-49,1731
12715,1500,10919,12526
12716,300,1557,681
12716,720,922,498
12716,1500,-73,-678
12717,300,1810,94
12717,720,807,-41
12717,1500,2706,649
12718,300,564,504
12718,720,5154,4744
12718,1500,18619,7737
12719,300,731,-1090
12719,720,-4279,-5145
12719,1500,-4829,-4952
12720,300,870,365
12720,720,2168,2171
12720,1500,3996,5005
12721,300,-959,1171
12721,720,-161,1405
12721,1500,-4925,-10837
12722,300,1041,205
12722,720,-1503,-2273
12722,1500,-11775,-15092
12723,300,84,-410
12723,720,-839,897
12723,1500,11847,14658
12724,300,193,-576
12724,720,692,1288
12724,1500,423,1512
12725,300,-1127,-1461
12725,720,-3875,-4879
12725,1500,-16988,-16554
12726,300,-674,-321
12726,720,-879,343
12726,1500,-959,2020
12727,300,1044,437
12727,720,4115,2499
12727,1500,25218,19923
12728,300,-1524,-1703
12728,720,218,587
12728,1500,-3996,-2770
12729,300,1798,1982
12729,720,1221,994
12729,1500,942,-315
12730,300,512,1355
12730,720,749,1628
12730,1500,21765,13175
12731,300,-783,-1172
12731,720,-2216,-4091
12731,1500,-19720,-16715
12732,300,-727,-1366
12732,720,-3153,-4721
12732,1500,-5309,-11635
12733,300,-1008,-968
12733,720,-1517,-1638
12733,1500,-5158,-4656
12734,300,-1392,-166
12734,720,-1233,-68
12734,1500,-830,106
12735,300,598,10
12735,720,-2446,-1862
12735,1500,-8526,-8852
12736,300,633,-71
12736,720,-3370,-267
12736,1500,-15680,-1043
12737,300,-417,673
12737,720,-5352,-4323
12737,1500,-14126,-14865
12738,300,1181,1071
12738,720,4284,3944
12738,1500,9960,12039
12739,300,-1028,-1045
12739,720,697,-231
12739,1500,-3225,-6372
12740,300,-280,-1416
12740,720,-832,728
12740,1500,939,4340
12741,300,-1142,-1190
12741,720,-6664,-4701
12741,1500,-10469,-3981
12742,300,-1352,-83
12742,720,-56,3129
12742,1500,16873,15562
12743,300,-1928,-1050
12743,720,-4577,-4431
12743,1500,-21128,-18046
